79c5bf8e719046b98ea4b9639d500374	gi|4494770|gb|AF055594.1|AF055594	13677	Scomber scombrus	Atlantic mackerel	Eukaryota	99.408	169	169	821	1	0	0	1	169	271	439	Scomber scombrus tRNA-Phe gene, partial sequence; and 12S large subunit ribosomal RNA gene, partial sequence, mitochondrial gene for mitochondrial RNA	2.96e-79	307	100	100
d49d5af0e3a68dd460877f6c4bd605ab	gi|2095925523|gb|OK172578.1|	34787	Tautogolabrus adspersus	cunner	Eukaryota	100.000	170	170	947	0	0	0	1	170	247	416	Tautogolabrus adspersus isolate ABL19S39531 small subunit ribosomal RNA gene, partial sequence; mitochondrial	1.78e-81	315	100	100
d49d5af0e3a68dd460877f6c4bd605ab	gi|2030285394|gb|MW630161.1|	34787	Tautogolabrus adspersus	cunner	Eukaryota	100.000	170	170	842	0	0	0	1	170	247	416	Tautogolabrus adspersus small subunit ribosomal RNA gene, partial sequence; mitochondrial	1.78e-81	315	100	100
d49d5af0e3a68dd460877f6c4bd605ab	gi|33569528|gb|AY279649.1|	34787	Tautogolabrus adspersus	cunner	Eukaryota	100.000	170	170	929	0	0	0	1	170	249	418	Tautogolabrus adspersus 12S ribosomal RNA gene, partial sequence; mitochondrial	1.78e-81	315	100	100
d49d5af0e3a68dd460877f6c4bd605ab	gi|2281899859|dbj|LC545442.1|	171735	Ctenolabrus rupestris	goldsinny wrasse	Eukaryota	97.006	167	170	16495	5	0	0	1	167	315	481	Ctenolabrus rupestris ZMUB:JYP900 mitochondrial DNA, complete genome	1.81e-71	281	98	98
d49d5af0e3a68dd460877f6c4bd605ab	gi|2018537071|gb|MW818232.1|	171735	Ctenolabrus rupestris	goldsinny wrasse	Eukaryota	97.006	167	170	443	5	0	0	1	167	247	413	Ctenolabrus rupestris isolate SEA0512 small subunit ribosomal RNA gene, partial sequence; mitochondrial	1.81e-71	281	98	98
c6900766037d0e532f08504c99184974	gi|821091582|gb|KP644368.1|	34823	Microgadus tomcod	Atlantic tomcod	Eukaryota	100.000	170	170	640	0	0	0	1	170	5	174	Microgadus tomcod isolate 5884 12S ribosomal RNA gene, partial sequence; mitochondrial	1.78e-81	315	100	100
c6900766037d0e532f08504c99184974	gi|2095925524|gb|OK172579.1|	34823	Microgadus tomcod	Atlantic tomcod	Eukaryota	99.412	170	170	949	1	0	0	1	170	250	419	Microgadus tomcod isolate ABL19S39560 small subunit ribosomal RNA gene, partial sequence; mitochondrial	8.29e-80	309	100	100
c6900766037d0e532f08504c99184974	gi|1772510469|gb|MH061100.1|	8047	Eleginus gracilis	saffron cod	Eukaryota	98.246	171	170	16538	2	1	1	1	170	320	490	Eleginus gracilis isolate SACD1067 mitochondrion, complete genome	1.79e-76	298	100	100
c6900766037d0e532f08504c99184974	gi|1772510455|gb|MH061099.1|	8047	Eleginus gracilis	saffron cod	Eukaryota	98.246	171	170	16538	2	1	1	1	170	320	490	Eleginus gracilis isolate SACD1066 mitochondrion, complete genome	1.79e-76	298	100	100
c6900766037d0e532f08504c99184974	gi|1772510441|gb|MH061098.1|	8047	Eleginus gracilis	saffron cod	Eukaryota	98.246	171	170	16538	2	1	1	1	170	320	490	Eleginus gracilis isolate SACD1065 mitochondrion, complete genome	1.79e-76	298	100	100
fc854d8f9ef9808dc172ca3c36a94579	gi|1517363219|gb|MH538898.1|	238744	Menidia menidia	Atlantic silverside	Eukaryota	99.408	169	169	16454	1	0	0	1	169	318	486	Menidia menidia isolate Patchogue_998 mitochondrion, complete genome	2.96e-79	307	100	100
fc854d8f9ef9808dc172ca3c36a94579	gi|1517363206|gb|MH538897.1|	238744	Menidia menidia	Atlantic silverside	Eukaryota	99.408	169	169	16454	1	0	0	1	169	318	486	Menidia menidia isolate Patchogue_997 mitochondrion, complete genome	2.96e-79	307	100	100
fc854d8f9ef9808dc172ca3c36a94579	gi|1517363193|gb|MH538896.1|	238744	Menidia menidia	Atlantic silverside	Eukaryota	99.408	169	169	16454	1	0	0	1	169	318	486	Menidia menidia isolate Patchogue_996 mitochondrion, complete genome	2.96e-79	307	100	100
fc854d8f9ef9808dc172ca3c36a94579	gi|1517363179|gb|MH538895.1|	238744	Menidia menidia	Atlantic silverside	Eukaryota	99.408	169	169	16454	1	0	0	1	169	318	486	Menidia menidia isolate Patchogue_995 mitochondrion, complete genome	2.96e-79	307	100	100
fc854d8f9ef9808dc172ca3c36a94579	gi|1517363166|gb|MH538894.1|	238744	Menidia menidia	Atlantic silverside	Eukaryota	99.408	169	169	16454	1	0	0	1	169	318	486	Menidia menidia isolate Patchogue_994 mitochondrion, complete genome	2.96e-79	307	100	100
efc1d5bb4dc76530ee5a882b8fa0522d	gi|2005592611|dbj|LC340110.2|	2057043	Liparis miostomus	kokuchi-kusa snailfish	Eukaryota	100.000	168	168	1089	0	0	0	1	168	206	373	Liparis miostomus mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence, specimen_voucher: CBM:ZF:17887	2.27e-80	311	100	100
efc1d5bb4dc76530ee5a882b8fa0522d	gi|1790179762|dbj|LC493937.1|	230148	Liparis tanakae	Tanaka's snailfish	Eukaryota	97.619	168	168	16183	3	1	1	2	168	316	483	Liparis tanakae NSMT:P92267 mitochondrial DNA, nearly complete genome	3.83e-73	287	99	99
efc1d5bb4dc76530ee5a882b8fa0522d	gi|906357823|dbj|AB974684.1|	1522419	Liparis tessellatus	cubed snailfish	Eukaryota	97.619	168	168	169	3	1	1	2	168	2	169	Liparis tessellatus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:15278	3.83e-73	287	99	99
efc1d5bb4dc76530ee5a882b8fa0522d	gi|1824661584|ref|NC_046407.1|	1522419	Liparis tessellatus	cubed snailfish	Eukaryota	97.041	169	168	17221	3	2	2	2	168	316	484	Liparis tessellatus mitochondrion, complete genome	4.95e-72	283	99	99
efc1d5bb4dc76530ee5a882b8fa0522d	gi|1790179828|dbj|LC493941.1|	1522419	Liparis tessellatus	cubed snailfish	Eukaryota	97.024	168	168	16713	4	1	1	2	168	316	483	Liparis tessellatus NSMT:P92251 mitochondrial DNA, nearly complete genome	1.78e-71	281	99	99
1e646e70fecffb34dc28c644c3e111c9	gi|1799624588|gb|MN122922.1|	146480	Ammodytes marinus	lesser sand-eel	Eukaryota	100.000	169	169	16527	0	0	0	1	169	315	483	Ammodytes marinus isolate DM240 mitochondrion, complete genome	6.36e-81	313	100	100
1e646e70fecffb34dc28c644c3e111c9	gi|1799624574|gb|MN122889.1|	84621	Ammodytes tobianus	small sandeel	Eukaryota	100.000	169	169	16508	0	0	0	1	169	315	483	Ammodytes tobianus isolate DM165d mitochondrion, complete genome	6.36e-81	313	100	100
1e646e70fecffb34dc28c644c3e111c9	gi|2574873023|gb|OR209138.1|	508657	Hyperoplus lanceolatus	great sand-eel	Eukaryota	100.000	169	169	2799	0	0	0	1	169	290	458	Hyperoplus lanceolatus tRNA-Phe gene, partial sequence; 12S ribosomal RNA, tRNA-Val (trnV(tac)), and l6S ribosomal RNA genes, complete sequence; and tRNA-Leu gene, partial sequence; mitochondrial	6.36e-81	313	100	100
1e646e70fecffb34dc28c644c3e111c9	gi|2018537270|gb|MW818431.1|	146480	Ammodytes marinus	lesser sand-eel	Eukaryota	100.000	169	169	169	0	0	0	1	169	1	169	Ammodytes marinus isolate FR01 small subunit ribosomal RNA gene, partial sequence; mitochondrial	6.36e-81	313	100	100
1e646e70fecffb34dc28c644c3e111c9	gi|2018537269|gb|MW818430.1|	146480	Ammodytes marinus	lesser sand-eel	Eukaryota	100.000	169	169	169	0	0	0	1	169	1	169	Ammodytes marinus isolate FR05 small subunit ribosomal RNA gene, partial sequence; mitochondrial	6.36e-81	313	100	100
d363797257fc5f49c8ec0c9e6cbf7392	gi|1807606826|gb|MH603005.1|	9823	Sus scrofa	pig	Eukaryota	100.000	170	170	16720	0	0	0	1	170	1602	1771	Sus scrofa breed Fengjing mitochondrion, complete genome	1.78e-81	315	100	100
d363797257fc5f49c8ec0c9e6cbf7392	gi|1784319997|gb|MN258706.1|	9823	Sus scrofa	pig	Eukaryota	100.000	170	170	16719	0	0	0	1	170	1602	1771	Sus scrofa isolate HEBAO 01 mitochondrion, complete genome	1.78e-81	315	100	100
d363797257fc5f49c8ec0c9e6cbf7392	gi|1777434411|gb|MK251046.1|	9823	Sus scrofa	pig	Eukaryota	100.000	170	170	16730	0	0	0	1	170	1612	1781	Sus scrofa mitochondrion, complete genome	1.78e-81	315	100	100
d363797257fc5f49c8ec0c9e6cbf7392	gi|1772811380|gb|MN550011.1|	9823	Sus scrofa	pig	Eukaryota	100.000	170	170	15371	0	0	0	1	170	253	422	Sus scrofa breed Hezuo mitochondrion, partial genome	1.78e-81	315	100	100
d363797257fc5f49c8ec0c9e6cbf7392	gi|1772811366|gb|MN550010.1|	9823	Sus scrofa	pig	Eukaryota	100.000	170	170	15371	0	0	0	1	170	253	422	Sus scrofa breed Tibetan mitochondrion, partial genome	1.78e-81	315	100	100
de1e2097038a24cb76600c94c5f79597	gi|1517363219|gb|MH538898.1|	238744	Menidia menidia	Atlantic silverside	Eukaryota	100.000	169	169	16454	0	0	0	1	169	318	486	Menidia menidia isolate Patchogue_998 mitochondrion, complete genome	6.36e-81	313	100	100
de1e2097038a24cb76600c94c5f79597	gi|1517363206|gb|MH538897.1|	238744	Menidia menidia	Atlantic silverside	Eukaryota	100.000	169	169	16454	0	0	0	1	169	318	486	Menidia menidia isolate Patchogue_997 mitochondrion, complete genome	6.36e-81	313	100	100
de1e2097038a24cb76600c94c5f79597	gi|1517363193|gb|MH538896.1|	238744	Menidia menidia	Atlantic silverside	Eukaryota	100.000	169	169	16454	0	0	0	1	169	318	486	Menidia menidia isolate Patchogue_996 mitochondrion, complete genome	6.36e-81	313	100	100
de1e2097038a24cb76600c94c5f79597	gi|1517363179|gb|MH538895.1|	238744	Menidia menidia	Atlantic silverside	Eukaryota	100.000	169	169	16454	0	0	0	1	169	318	486	Menidia menidia isolate Patchogue_995 mitochondrion, complete genome	6.36e-81	313	100	100
de1e2097038a24cb76600c94c5f79597	gi|1517363166|gb|MH538894.1|	238744	Menidia menidia	Atlantic silverside	Eukaryota	100.000	169	169	16454	0	0	0	1	169	318	486	Menidia menidia isolate Patchogue_994 mitochondrion, complete genome	6.36e-81	313	100	100
093cbb97253cb6ed3ff426ac2bcaa5cb	gi|1799624477|gb|MN122852.1|	8049	Gadus morhua	Atlantic cod	Eukaryota	100.000	169	169	16616	0	0	0	1	169	321	489	Gadus morhua isolate DM163a mitochondrion, complete genome	6.36e-81	313	100	100
093cbb97253cb6ed3ff426ac2bcaa5cb	gi|1783586359|gb|MH035595.1|	1042646	Gadus chalcogrammus	walleye pollock	Eukaryota	100.000	169	169	16569	0	0	0	1	169	321	489	Gadus chalcogrammus voucher UW151985_5 mitochondrion, complete genome	6.36e-81	313	100	100
093cbb97253cb6ed3ff426ac2bcaa5cb	gi|1783586345|gb|MH035594.1|	1042646	Gadus chalcogrammus	walleye pollock	Eukaryota	100.000	169	169	16571	0	0	0	1	169	321	489	Gadus chalcogrammus voucher UW151985_4 mitochondrion, complete genome	6.36e-81	313	100	100
093cbb97253cb6ed3ff426ac2bcaa5cb	gi|1593084251|emb|LS999407.1|	8049	Gadus morhua	Atlantic cod	Eukaryota	100.000	169	169	16656	0	0	0	1	169	321	489	Gadus morhua genome assembly, organelle: mitochondrion	6.36e-81	313	100	100
093cbb97253cb6ed3ff426ac2bcaa5cb	gi|1593084237|emb|LS999106.1|	8049	Gadus morhua	Atlantic cod	Eukaryota	100.000	169	169	16656	0	0	0	1	169	321	489	Gadus morhua genome assembly, organelle: mitochondrion	6.36e-81	313	100	100
a0c42d2af9c0d45fdee4baddcdaffbdd	gi|1515576537|gb|MH377822.1|	8096	Myoxocephalus aenaeas	grubby sculpin	Eukaryota	99.408	169	169	674	1	0	0	1	169	2	170	Myoxocephalus aenaeus isolate RF72 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	2.96e-79	307	100	100
a0c42d2af9c0d45fdee4baddcdaffbdd	gi|2095925495|gb|OK172567.1|	8096	Myoxocephalus aenaeas	grubby sculpin	Eukaryota	99.408	169	169	945	1	0	0	1	169	248	416	Myoxocephalus aenaeas isolate ABL19S39521 small subunit ribosomal RNA gene, partial sequence; mitochondrial	2.96e-79	307	100	100
a0c42d2af9c0d45fdee4baddcdaffbdd	gi|1642520750|ref|NC_042186.1|	8097	Myoxocephalus scorpius	shorthorn sculpin	Eukaryota	98.817	169	169	16626	2	0	0	1	169	316	484	Myoxocephalus scorpius mitochondrion, complete genome	1.38e-77	302	100	100
a0c42d2af9c0d45fdee4baddcdaffbdd	gi|1515576536|gb|MH377821.1|	8097	Myoxocephalus scorpius	shorthorn sculpin	Eukaryota	98.817	169	169	674	2	0	0	1	169	2	170	Myoxocephalus scorpius isolate RF68 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	1.38e-77	302	100	100
a0c42d2af9c0d45fdee4baddcdaffbdd	gi|1512459169|gb|MG924481.1|	200680	Myoxocephalus quadricornis	Myoxocephalus quadricornis	Eukaryota	98.817	169	169	942	2	0	0	1	169	247	415	Myoxocephalus quadricornis isolate FHSC59 12S ribosomal RNA gene, complete sequence; mitochondrial	1.38e-77	302	100	100
510fc640c809ed5a09b902588703a6ee	gi|2309725953|gb|OP537865.1|	7938	Anguilla rostrata	American eel	Eukaryota	100.000	169	169	217	0	0	0	1	169	22	190	Anguilla rostrata isolate 62319 small subunit ribosomal RNA gene, partial sequence; mitochondrial	6.36e-81	313	100	100
510fc640c809ed5a09b902588703a6ee	gi|597440352|gb|KJ564217.1|	7938	Anguilla rostrata	American eel	Eukaryota	100.000	169	169	16681	0	0	0	1	169	315	483	Anguilla rostrata isolate SJR_Y_35 mitochondrion, complete genome	6.36e-81	313	100	100
510fc640c809ed5a09b902588703a6ee	gi|597440338|gb|KJ564216.1|	7938	Anguilla rostrata	American eel	Eukaryota	100.000	169	169	16679	0	0	0	1	169	315	483	Anguilla rostrata isolate SJR_Y_34 mitochondrion, complete genome	6.36e-81	313	100	100
510fc640c809ed5a09b902588703a6ee	gi|597440324|gb|KJ564215.1|	7938	Anguilla rostrata	American eel	Eukaryota	100.000	169	169	16678	0	0	0	1	169	315	483	Anguilla rostrata isolate SJR_Y_33 mitochondrion, complete genome	6.36e-81	313	100	100
510fc640c809ed5a09b902588703a6ee	gi|597440296|gb|KJ564213.1|	7938	Anguilla rostrata	American eel	Eukaryota	100.000	169	169	16678	0	0	0	1	169	315	483	Anguilla rostrata isolate RB_Y_7 mitochondrion, complete genome	6.36e-81	313	100	100
102728a2f4054d96242082d58b95dc7e	gi|1129799476|gb|KX686098.1|	8078	Fundulus heteroclitus	mummichog	Eukaryota	100.000	168	168	670	0	0	0	1	168	1	168	Fundulus heteroclitus isolate LS22 12S ribosomal RNA gene, partial sequence; mitochondrial	2.27e-80	311	100	100
102728a2f4054d96242082d58b95dc7e	gi|1129799469|gb|KX686091.1|	8078	Fundulus heteroclitus	mummichog	Eukaryota	100.000	168	168	670	0	0	0	1	168	1	168	Fundulus heteroclitus isolate LS24 12S ribosomal RNA gene, partial sequence; mitochondrial	2.27e-80	311	100	100
102728a2f4054d96242082d58b95dc7e	gi|1129799455|gb|KX686077.1|	8078	Fundulus heteroclitus	mummichog	Eukaryota	100.000	168	168	670	0	0	0	1	168	1	168	Fundulus heteroclitus isolate LS09 12S ribosomal RNA gene, partial sequence; mitochondrial	2.27e-80	311	100	100
102728a2f4054d96242082d58b95dc7e	gi|972385447|gb|KT869378.1|	8078	Fundulus heteroclitus	mummichog	Eukaryota	100.000	168	168	16528	0	0	0	1	168	317	484	Fundulus heteroclitus mitochondrion, complete genome	2.27e-80	311	100	100
102728a2f4054d96242082d58b95dc7e	gi|215511576|gb|FJ445403.1|	8078	Fundulus heteroclitus	mummichog	Eukaryota	100.000	168	168	16527	0	0	0	1	168	317	484	Fundulus heteroclitus isolate 02 pop-variant ME mitochondrion, complete genome	2.27e-80	311	100	100
31b74ef62b4422e3579db4d236d3fb1d	gi|1825511880|gb|MT103910.1|	980387	Eumesogrammus praecisus	fourline snakeblenny	Eukaryota	100.000	169	169	734	0	0	0	1	169	91	259	Eumesogrammus praecisus voucher r19D 1172 12S ribosomal RNA gene, partial sequence; mitochondrial	6.36e-81	313	100	100
31b74ef62b4422e3579db4d236d3fb1d	gi|1790179848|dbj|LC495485.1|	980387	Eumesogrammus praecisus	fourline snakeblenny	Eukaryota	100.000	169	169	16516	0	0	0	1	169	317	485	Eumesogrammus praecisus ZMUB:21831 mitochondrial DNA, nearly complete genome	6.36e-81	313	100	100
31b74ef62b4422e3579db4d236d3fb1d	gi|1515576546|gb|MH377831.1|	1225721	Ulvaria subbifurcata	radiated shanny	Eukaryota	100.000	169	169	675	0	0	0	1	169	2	170	Ulvaria subbifurcata isolate RF74 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	6.36e-81	313	100	100
31b74ef62b4422e3579db4d236d3fb1d	gi|1275605613|dbj|AP018419.1|	980387	Eumesogrammus praecisus	fourline snakeblenny	Eukaryota	100.000	169	169	16516	0	0	0	1	169	317	485	Eumesogrammus praecisus ZMUB:21831 mitochondrial DNA, complete genome	6.36e-81	313	100	100
