c15eccb4437e1faeb1dc32c16b3df51e	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
0515c105dc03fd0aba12cda78d26c33b	gi|1799624491|gb|MN122853.1|	99.492	9.74e-95	197	Scomber scombrus	bony fishes	13677	Atlantic mackerel
dae406a32389672bcece3fe943ffe944	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
4ae1406ec8158bd90d1522ce49455481	gi|431111|gb|L26348.1|SASRRNAA1A	98.206	5.10e-103	223	Saccoglossus bromophenolosus	hemichordates	31193	Saccoglossus bromophenolosus
41004da4e2d762153707137ed85a448b	gi|2587926677|ref|NC_082797.1|	98.454	9.62e-90	194	Artediellus pacificus	bony fishes	2996727	Artediellus pacificus
ff1743e110f2890382d182130a7e99dd	gi|651209458|gb|KJ128855.1|	100.000	3.42e-94	193	Pholis gunnellus	bony fishes	56726	rock gunnel
c07e3f1466be09ddd9c1b1969d31e00f	gi|1443018380|gb|MG603515.1|	99.425	5.10e-82	174	Polygordius jouinae	segmented worms	346530	Polygordius jouinae
e8d7dec722a596438e7356a3a8b9b1ed	gi|1127253468|gb|KX867314.1|	93.151	8.13e-19	73	Laonice weddellia	segmented worms	1931187	Laonice weddellia
d67fa437f96ad208839eaa566a7c8303	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
a9a68a25f94156b5d4872b9c7fd201de	gi|651209343|gb|KJ128740.1|	100.000	7.48e-96	196	Clupea harengus	bony fishes	7950	Atlantic herring
130a3636a6f904131955a7c6da966148	gi|1276727015|gb|KY610660.1|	98.930	1.54e-87	187	Aurelia aurita	jellyfishes	6145	moon jelly
3b3509d1964c9d58de7827bfc230d6c1	gi|212725606|ref|NC_011580.1|	100.000	9.56e-95	194	Apeltes quadracus	bony fishes	240154	fourspine stickleback
25117e26a70d498ea90d097259a5492b	gi|1160550526|gb|KX856742.1|	89.017	6.93e-51	173	Paracaudina chilensis	sea cucumbers	7700	Paracaudina chilensis
67f59885ce059f90713eab79d0315249	gi|1878863211|gb|MK971051.1|	89.041	6.58e-41	146	Aricidea sp. 415a PB	segmented worms	2758248	Aricidea sp. 415a PB
85c98b2efc87ff287494f705f95a33c2	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
12905600e80d000431d10f25d90f7b4a	gi|2095140082|gb|OK135323.1|	99.485	4.45e-93	194	Tautogolabrus adspersus	bony fishes	34787	cunner
993e9d8fa01a29e93b092dd1560f4063	gi|1799624491|gb|MN122853.1|	99.492	9.74e-95	197	Scomber scombrus	bony fishes	13677	Atlantic mackerel
e48a09555a5e35d76bb945542ec88120	gi|1125788738|ref|NC_032171.1|	84.932	1.35e-08	73	Didymosphenia geminata	diatoms	1115533	rock snot
17f6f9c2e896d742c0e87e8303368eff	gi|2095140083|gb|OK135324.1|	100.000	1.23e-93	192	Microgadus tomcod	bony fishes	34823	Atlantic tomcod
2b75e4a5ea0b4787f96f75b432e2663d	gi|302140704|gb|GQ343308.1|	100.000	3.91e-83	173	Pleopis polyphemoides	crustaceans	186178	Pleopis polyphemoides
5ca97eadcf2cce9746cc7e04697b15fd	gi|1347756975|gb|KY853379.1|	100.000	3.18e-115	231	Henricia sp. RKB clade A	starfish	2094010	Henricia sp. RKB clade A
e3c68669644bf9c73b0eea64e113971f	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
ee9f08f354d24a1cd5e89b5db6c34a36	gi|1798174171|gb|MN122873.1|	99.485	4.45e-93	194	Pleuronectes platessa	bony fishes	8262	European plaice
f8e77cc1e9081bbc34df2b899aa4266c	gi|1443018380|gb|MG603515.1|	97.701	5.14e-77	174	Polygordius jouinae	segmented worms	346530	Polygordius jouinae
08336fc0d77b52f062fa90124a98c11d	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
e06d0efb2bfa486a86a71a13e61b4e2a	gi|18150498|gb|AF420459.1|	99.482	1.59e-92	193	Pholis gunnellus	bony fishes	56726	rock gunnel
243b9ef6591c2ab27148e9d582acc04d	gi|1443018380|gb|MG603515.1|	98.851	2.37e-80	174	Polygordius jouinae	segmented worms	346530	Polygordius jouinae
6dda63da3521008026579edca10d3b33	gi|1443018380|gb|MG603515.1|	99.425	5.10e-82	174	Polygordius jouinae	segmented worms	346530	Polygordius jouinae
9078bc71e2b3542a62fca7ef61018608	gi|1276727015|gb|KY610660.1|	98.396	7.16e-86	187	Aurelia aurita	jellyfishes	6145	moon jelly
860193d41b00bf5294cc92a8e0e7e754	gi|2580316696|gb|OR575618.1|	98.980	1.62e-92	196	Selene setapinnis	bony fishes	179369	Atlantic moonfish
075cdb25b0c98dcf75d2b053aa11a37c	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
9c4985776f45219ed07321d5173aa13b	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
50562269de57399021a90f8e0ada4af4	gi|1799624477|gb|MN122852.1|	99.482	1.59e-92	193	Gadus morhua	bony fishes	8049	Atlantic cod
d8627eb33e03c8341c4f13aeab5fe163	gi|1799624491|gb|MN122853.1|	99.492	9.74e-95	197	Scomber scombrus	bony fishes	13677	Atlantic mackerel
2f49b74699f53e1f0ed228f3a5e3505d	gi|18150498|gb|AF420459.1|	99.482	1.59e-92	193	Pholis gunnellus	bony fishes	56726	rock gunnel
11a4b1c6a74afb9c5e29e0747948ab92	gi|1799624477|gb|MN122852.1|	98.964	7.39e-91	193	Gadus morhua	bony fishes	8049	Atlantic cod
e8766eaddc696674d2025baf934b8233	gi|1642520750|ref|NC_042186.1|	99.482	1.59e-92	193	Myoxocephalus scorpius	bony fishes	8097	shorthorn sculpin
64358b056a2955cfc86b25ab15badc2c	gi|1790179376|dbj|LC493910.1|	99.485	4.45e-93	194	Sebastes mentella	bony fishes	394696	deepwater redfish
b52081ce5fe2822cb24ac4208c8bd480	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
7fb1ee05ed517e8c2f79f8866f15781a	gi|1246308944|gb|MF617510.1|	90.955	6.41e-67	199	Encope emarginata	sea urchins	2039559	Encope emarginata
31a796960ebbd294967915589dc3bd67	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
ac0207e05a02cc57b974e48947f6564d	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
9b9180021597f16156d26a6ebaae3001	gi|2095140082|gb|OK135323.1|	99.485	4.45e-93	194	Tautogolabrus adspersus	bony fishes	34787	cunner
dfce5ca877326125d0e4aa614e2b9963	gi|1246308944|gb|MF617510.1|	90.955	6.41e-67	199	Encope emarginata	sea urchins	2039559	Encope emarginata
dca7b086fb67b1dfa04658466f1eb9e8	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
cd927ae968502c43efd2debe87e0cd37	gi|2095140082|gb|OK135323.1|	99.485	4.45e-93	194	Tautogolabrus adspersus	bony fishes	34787	cunner
7b7a5079da67bf9e811614bdf7d91827	gi|1642520750|ref|NC_042186.1|	99.482	1.59e-92	193	Myoxocephalus scorpius	bony fishes	8097	shorthorn sculpin
129b3bf5abc30e79ede696aca61635a6	gi|1788953980|gb|MN888907.1|	100.000	9.56e-95	194	Liopsetta pinnifasciata	bony fishes	382950	Far Eastern smooth flounder
42705c0bdc7c675963f3b48edb07d162	gi|212725606|ref|NC_011580.1|	99.485	4.45e-93	194	Apeltes quadracus	bony fishes	240154	fourspine stickleback
bc31d907b15ab1d45cb36ec43e349ed1	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
80b70086ec6af63230b82c8f253d2260	gi|1443018380|gb|MG603515.1|	99.425	5.10e-82	174	Polygordius jouinae	segmented worms	346530	Polygordius jouinae
18f017bc9cbc68cc94cd0b77bb4a9298	gi|395616637|gb|JN852903.1|	99.342	7.35e-70	152	Lepidonotus squamatus	segmented worms	222003	Lepidonotus squamatus
e55bcf5ada492edc4465d96f2b2d97fd	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
a66570b4e3cfb6e0f104806dc98f5f44	gi|1127253468|gb|KX867314.1|	91.781	3.78e-17	73	Laonice weddellia	segmented worms	1931187	Laonice weddellia
0927729280636befc632f91c9ef464a8	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
d0cc1c6efff4698b435191693207e0c3	gi|1799624477|gb|MN122852.1|	99.482	1.59e-92	193	Gadus morhua	bony fishes	8049	Atlantic cod
70d995b29da5498cdefa3b82206758a1	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
0041658177745c4bdb0298666ad8004f	gi|1790179266|dbj|LC493902.1|	99.482	1.59e-92	193	Anarhichas lupus	bony fishes	8204	Atlantic wolffish
7f6eb346e8d2465670a78ada0aaa2036	gi|2095140082|gb|OK135323.1|	99.485	4.45e-93	194	Tautogolabrus adspersus	bony fishes	34787	cunner
bd85835ab35633e91e5f011e17e2baf2	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
a6e670108ed148faf73782fe8949b37b	gi|1798174171|gb|MN122873.1|	99.485	4.45e-93	194	Pleuronectes platessa	bony fishes	8262	European plaice
0b408f63a483d03441fff25b4d81e009	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
51884ec68c0c7e73eadbfb5aa98372d0	gi|2184415797|gb|OM422994.1|	98.137	6.02e-71	161	Micrura sp. IceAGE	ribbon worms	2913318	Micrura sp. IceAGE
f9785f65c6db2c3d32fba268e3bb4ad0	gi|1799624491|gb|MN122853.1|	99.492	9.74e-95	197	Scomber scombrus	bony fishes	13677	Atlantic mackerel
b6a171d0c38b3df2f7efde5157342a11	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
4b3e52c2182d4a7de0f4bc28724715e2	gi|1642520750|ref|NC_042186.1|	99.482	1.59e-92	193	Myoxocephalus scorpius	bony fishes	8097	shorthorn sculpin
846087698edcfa4052448d3674768169	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
a75d2a295654e4bbc65fc811174787d8	gi|558096379|gb|KF511813.1|	100.000	1.10e-83	174	Ophelina acuminata	segmented worms	190468	Ophelina acuminata
02e2ced669867776b02d65732b51790f	gi|2095140082|gb|OK135323.1|	99.485	4.45e-93	194	Tautogolabrus adspersus	bony fishes	34787	cunner
07a3d537394060460e37636b93b2835d	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
377e6607708bb21677239caff6baafa5	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
df89d934f980e279516b7c48eb13013e	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
be5a7b7fe5043add41442a0989e6c7b8	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
ef104b009389c1a7159d23ba6c534391	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
d0df27ca7de74be5075761a1d684bbf8	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
38c1c8dfea48ef1da8f9622ca5a8f6df	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
c909d7d4cf5f66dde1870121699265e1	gi|11119792|gb|AF243985.1|	98.974	5.79e-92	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
faac176b4d31dea522e16239efa5d5ea	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
e726d43c22775dfb8e407b3299d158ea	gi|2030872826|gb|MZ061781.1|	100.000	7.11e-91	187	Aurelia aurita	jellyfishes	6145	moon jelly
36c3b4bce842eeebd6e9578304997065	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
b49a6a0723a6cb405c3f9294050a925c	gi|1799624491|gb|MN122853.1|	99.492	9.74e-95	197	Scomber scombrus	bony fishes	13677	Atlantic mackerel
f554dd238dd18450c91edbe992767954	gi|1799624491|gb|MN122853.1|	99.492	9.74e-95	197	Scomber scombrus	bony fishes	13677	Atlantic mackerel
7fa87072483144139a74b65dcf53ad5a	gi|1799624491|gb|MN122853.1|	99.492	9.74e-95	197	Scomber scombrus	bony fishes	13677	Atlantic mackerel
f3f70ab567228beb734a019e53ec9e8b	gi|1799624491|gb|MN122853.1|	99.492	9.74e-95	197	Scomber scombrus	bony fishes	13677	Atlantic mackerel
d8ef8530be80bc0c57d3ed3f5caccc0c	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
468860ce89a6ad8679457216ae879a6f	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
d155ebdac51d1b7c5c5b1dc1f364c35e	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
ff9ba97495ece5cf2c33b4a9d2accfee	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
adca39f7984b2874be624399ac3896cc	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
00cf9b6fb9af700a3eb4c79f3b64aa56	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
2e16e8252fc6b52c2a25cbbf82301c93	gi|1752316782|gb|MN138083.1|	99.324	1.19e-67	148	Dendronotus kalikal	gastropods	1355461	Dendronotus kalikal
46e0ed981f70dc66c2b5f5b5a67fb438	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
51db8544679bfb1226a83f1de49bea37	gi|1799624616|gb|MN122931.1|	99.490	3.48e-94	196	Clupea harengus	bony fishes	7950	Atlantic herring
bf24c5f18664100c3efbaa7309a21696	gi|1799624491|gb|MN122853.1|	99.492	9.74e-95	197	Scomber scombrus	bony fishes	13677	Atlantic mackerel
540bbed6e2e3cf2cc887eec13a84e872	gi|50812989|gb|AY539034.2|	99.482	1.59e-92	193	Hemitripterus americanus	bony fishes	8094	sea raven
df83525ede1a9ee05db07da757f826a2	gi|11119792|gb|AF243985.1|	98.974	5.79e-92	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
f4f550418f18b924381b0a60a9077d91	gi|1799624491|gb|MN122853.1|	99.492	9.74e-95	197	Scomber scombrus	bony fishes	13677	Atlantic mackerel
eb71453f14419f8109cac25729fae0ad	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
4dd87fb172e793350b74738cea8bb514	gi|1799624491|gb|MN122853.1|	99.492	9.74e-95	197	Scomber scombrus	bony fishes	13677	Atlantic mackerel
3a9c6d159dade1f2832cfb5ab15a66d0	gi|2095140082|gb|OK135323.1|	99.485	4.45e-93	194	Tautogolabrus adspersus	bony fishes	34787	cunner
001a0d218e45ace3d63ca46419b01fff	gi|395616637|gb|JN852903.1|	99.342	7.35e-70	152	Lepidonotus squamatus	segmented worms	222003	Lepidonotus squamatus
39130658f49bd77946419338dd0fb0ee	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
24c264bf76bf9f0fc4a2c2d19a3aedd0	gi|1642520750|ref|NC_042186.1|	99.482	1.59e-92	193	Myoxocephalus scorpius	bony fishes	8097	shorthorn sculpin
143b609b85fa94eb688ad340a4b87f15	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
1a4acde1f67213e8f54dd0b4eed1433c	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
2e8297210eacbee53304f149eb152691	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
98ffd02fa9ba3711b1d79f4a47272dc6	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
d3cc326c38792f5f0d3dc86468680aa6	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
fd7cd8c25df7fc24cf169852ff5e5a89	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
196fd67ac6f7458676e13e92742b181c	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
a0aac0b84e474b8aec2f4ae189491c80	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
bbd7904c2867e9ce25a23d1406011811	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
321b0d85eecacd61787e98029e0a12dd	gi|1642520750|ref|NC_042186.1|	99.482	1.59e-92	193	Myoxocephalus scorpius	bony fishes	8097	shorthorn sculpin
5be7a7aece3863e116ccd2781cf13a90	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
610311defa9e036eb1299fbb6173a654	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
0e9c7fc66f9a32913d9f4f408101d6d5	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
923fe43123272c4e9df139f75d25723e	gi|1642520750|ref|NC_042186.1|	99.482	1.59e-92	193	Myoxocephalus scorpius	bony fishes	8097	shorthorn sculpin
b5123636033f2c22b8f6c2efe580b500	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
4ce3758fdd8540a2cc2634114ed6d97c	gi|1642520750|ref|NC_042186.1|	99.482	1.59e-92	193	Myoxocephalus scorpius	bony fishes	8097	shorthorn sculpin
e525995c5dcf5b739fed92aa1393cac0	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
4ae3cb4866f7be0f4aed097ea04777f5	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
a1d5e528e4122d21d1d5b82b9f5f5096	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
1ba30de791adaeda94d1387313a37d75	gi|1799624491|gb|MN122853.1|	99.492	9.74e-95	197	Scomber scombrus	bony fishes	13677	Atlantic mackerel
bb0d3e8996620a7458522a1ee53d5968	gi|1799624491|gb|MN122853.1|	99.492	9.74e-95	197	Scomber scombrus	bony fishes	13677	Atlantic mackerel
f2979fc91dc994f260c3a8096106929a	gi|1276727015|gb|KY610660.1|	100.000	9.20e-90	185	Aurelia aurita	jellyfishes	6145	moon jelly
4173655a14dfb3cbdc186b2cc4e40512	gi|2095140082|gb|OK135323.1|	99.485	4.45e-93	194	Tautogolabrus adspersus	bony fishes	34787	cunner
9b08bb7f12032b17bd1e26b43f0d4be8	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
ceb86e3390441bab10b1d0161457a3ef	gi|2580316696|gb|OR575618.1|	98.980	1.62e-92	196	Selene setapinnis	bony fishes	179369	Atlantic moonfish
7519515a35f1c6c39c872bd4ef240bca	gi|395616618|gb|JN852884.1|	77.500	5.34e-07	120	Grubeulepis mexicana	segmented worms	1210417	Grubeulepis mexicana
2427b315ea34fecab4a4fb2eb21e07fe	gi|1276727015|gb|KY610660.1|	98.930	1.54e-87	187	Aurelia aurita	jellyfishes	6145	moon jelly
a6eb7bf01664697054811f93c427d67f	gi|1790179266|dbj|LC493902.1|	99.482	1.59e-92	193	Anarhichas lupus	bony fishes	8204	Atlantic wolffish
be4cd63b172453da5137329fb1d428e2	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
9402e5f5aca2c89479a1ce447140fd5d	gi|1799624491|gb|MN122853.1|	98.985	4.53e-93	197	Scomber scombrus	bony fishes	13677	Atlantic mackerel
d4e3da2fa53c7ad3e2553424dfa35d09	gi|1246308944|gb|MF617510.1|	90.955	6.41e-67	199	Encope emarginata	sea urchins	2039559	Encope emarginata
73b2c5359d1dabf63cf38878fe2b2f21	gi|1799624491|gb|MN122853.1|	99.492	9.74e-95	197	Scomber scombrus	bony fishes	13677	Atlantic mackerel
58da710b2797288865838f8feb5aae51	gi|1799624491|gb|MN122853.1|	99.492	9.74e-95	197	Scomber scombrus	bony fishes	13677	Atlantic mackerel
99c74819d1a33b876d93b2f79a2c7cb2	gi|212725606|ref|NC_011580.1|	99.485	4.45e-93	194	Apeltes quadracus	bony fishes	240154	fourspine stickleback
050492732074a39452fdbc560ac6bda9	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
1f61ec90e046ebd58e7cda6e36dedab8	gi|1642520750|ref|NC_042186.1|	99.482	1.59e-92	193	Myoxocephalus scorpius	bony fishes	8097	shorthorn sculpin
182d0a321dc007cf5f33cb2376a863d8	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
72b3c3eeb6b7382a271a9f8a8307e90c	gi|18150498|gb|AF420459.1|	99.482	1.59e-92	193	Pholis gunnellus	bony fishes	56726	rock gunnel
bbf03e2eba7e10816a6c024669de064a	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
a07678d252c897a75d3bd7c1f890265d	gi|1642520750|ref|NC_042186.1|	99.482	1.59e-92	193	Myoxocephalus scorpius	bony fishes	8097	shorthorn sculpin
99ae13cc1c5318b61e3dbaba85d81f0b	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
a1f42ec8aabffb21306baef0eb7bc581	gi|2095140082|gb|OK135323.1|	99.485	4.45e-93	194	Tautogolabrus adspersus	bony fishes	34787	cunner
8bd1cf58e64b127bd98796d509d4ac09	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
f4cd47003294d23142f94641f7821840	gi|11119792|gb|AF243985.1|	99.487	1.24e-93	195	Scomberesox saurus	bony fishes	129061	Scomberesox saurus
8d153505d2ef406c7f7f73f12e4a5356	gi|1276727015|gb|KY610660.1|	99.465	3.31e-89	187	Aurelia aurita	jellyfishes	6145	moon jelly
0821f4eea71d4f5e5ad35ec5974b4b20	gi|2095140082|gb|OK135323.1|	99.485	4.45e-93	194	Tautogolabrus adspersus	bony fishes	34787	cunner
