1c87982608840ae20e3464d54dbfd726	gi|1936611423|emb|LR943756.1|	80.702	1.18e-13	114	Darwinula stevensoni	crustaceans	Darwinula stevensoni
b820e1777e85cbc2f83feead0f245047	gi|2396592057|gb|OM273299.1|	90.674	1.66e-62	193	Cliona patera	sponges	Cliona patera
4c5330696fb4788448eb70e39606fe00	gi|164420935|ref|NC_010201.1|	82.796	7.89e-36	186	Amphimedon compressa	sponges	erect rope sponge
4c5330696fb4788448eb70e39606fe00	gi|1015519867|gb|KU759841.1|	83.065	2.90e-20	124	Spongilla lacustris	sponges	Spongilla lacustris
4c5330696fb4788448eb70e39606fe00	gi|984529106|emb|LT158504.1|	83.065	2.90e-20	124	Ephydatia muelleri	sponges	Ephydatia muelleri
d1d0d558f06a002cac9dd06040dbafc9	gi|164420950|ref|NC_010206.1|	96.354	7.31e-81	192	Callyspongia plicifera	sponges	azure vase sponge
d1d0d558f06a002cac9dd06040dbafc9	gi|868477340|gb|KR911863.1|	91.457	2.08e-66	199	Petrosia ficiformis	sponges	Petrosia ficiformis
d1d0d558f06a002cac9dd06040dbafc9	gi|2314712893|emb|OX345654.1|	91.457	2.08e-66	199	Petrosia ficiformis	sponges	Petrosia ficiformis
51b4bf9d7ac8095f8a6153a6edaaa76c	gi|164420950|ref|NC_010206.1|	93.750	5.62e-72	192	Callyspongia plicifera	sponges	azure vase sponge
51b4bf9d7ac8095f8a6153a6edaaa76c	gi|164420935|ref|NC_010201.1|	84.456	5.86e-42	193	Amphimedon compressa	sponges	erect rope sponge
51b4bf9d7ac8095f8a6153a6edaaa76c	gi|1242014221|gb|KY682865.1|	84.211	2.11e-41	190	Oscarella balibaloi	sponges	Oscarella balibaloi
41c320584137bd07db41ed48834f976d	gi|164420950|ref|NC_010206.1|	94.271	1.21e-73	192	Callyspongia plicifera	sponges	azure vase sponge
41c320584137bd07db41ed48834f976d	gi|1242014221|gb|KY682865.1|	84.737	4.53e-43	190	Oscarella balibaloi	sponges	Oscarella balibaloi
41c320584137bd07db41ed48834f976d	gi|1252314881|ref|NC_035983.1|	84.737	4.53e-43	190	Oscarella pearsei	sponges	Oscarella pearsei
fa6637efee8212731f13eb963ba9dee4	gi|1658149925|ref|XM_029262453.1|	97.143	9.76e-05	35	Elaeis guineensis	monocots	African oil palm
fa6637efee8212731f13eb963ba9dee4	gi|1658149923|ref|XM_029262452.1|	97.143	9.76e-05	35	Elaeis guineensis	monocots	African oil palm
fa6637efee8212731f13eb963ba9dee4	gi|1658149921|ref|XM_029262451.1|	97.143	9.76e-05	35	Elaeis guineensis	monocots	African oil palm
a042d12f0bdb3a1f0598ab27a91a1c50	gi|1799624477|gb|MN122852.1|	100.000	8.84e-60	131	Gadus morhua	bony fishes	Atlantic cod
a042d12f0bdb3a1f0598ab27a91a1c50	gi|1783586359|gb|MH035595.1|	100.000	8.84e-60	131	Gadus chalcogrammus	bony fishes	walleye pollock
a042d12f0bdb3a1f0598ab27a91a1c50	gi|1783586345|gb|MH035594.1|	100.000	8.84e-60	131	Gadus chalcogrammus	bony fishes	walleye pollock
114404087fd3ece960943a3e4300a0a2	gi|1799624588|gb|MN122922.1|	100.000	8.84e-60	131	Ammodytes marinus	bony fishes	lesser sand-eel
114404087fd3ece960943a3e4300a0a2	gi|1799624574|gb|MN122889.1|	100.000	8.84e-60	131	Ammodytes tobianus	bony fishes	small sandeel
114404087fd3ece960943a3e4300a0a2	gi|2574873023|gb|OR209138.1|	100.000	8.84e-60	131	Hyperoplus lanceolatus	bony fishes	great sand-eel
3e1489d3263be722d5d89faf7db627e4	gi|1799624477|gb|MN122852.1|	100.000	8.84e-60	131	Gadus morhua	bony fishes	Atlantic cod
3e1489d3263be722d5d89faf7db627e4	gi|1783586359|gb|MH035595.1|	100.000	8.84e-60	131	Gadus chalcogrammus	bony fishes	walleye pollock
3e1489d3263be722d5d89faf7db627e4	gi|1783586345|gb|MH035594.1|	100.000	8.84e-60	131	Gadus chalcogrammus	bony fishes	walleye pollock
6241d16741acafb2d7ec938872fb7283	gi|1799624491|gb|MN122853.1|	100.000	8.84e-60	131	Scomber scombrus	bony fishes	Atlantic mackerel
6241d16741acafb2d7ec938872fb7283	gi|2018537119|gb|MW818280.1|	100.000	8.84e-60	131	Scomber scombrus	bony fishes	Atlantic mackerel
6241d16741acafb2d7ec938872fb7283	gi|2018537108|gb|MW818269.1|	100.000	8.84e-60	131	Scomber scombrus	bony fishes	Atlantic mackerel
1842dae2b08d898ea4d6179d15058f36	gi|2095925523|gb|OK172578.1|	100.000	2.48e-60	132	Tautogolabrus adspersus	bony fishes	cunner
1842dae2b08d898ea4d6179d15058f36	gi|2030285394|gb|MW630161.1|	100.000	2.48e-60	132	Tautogolabrus adspersus	bony fishes	cunner
1842dae2b08d898ea4d6179d15058f36	gi|33569528|gb|AY279649.1|	100.000	2.48e-60	132	Tautogolabrus adspersus	bony fishes	cunner
abd74bb554d413072315f05c6ddaa4b2	gi|2095925523|gb|OK172578.1|	99.405	1.07e-78	168	Tautogolabrus adspersus	bony fishes	cunner
abd74bb554d413072315f05c6ddaa4b2	gi|2030285394|gb|MW630161.1|	99.405	1.07e-78	168	Tautogolabrus adspersus	bony fishes	cunner
abd74bb554d413072315f05c6ddaa4b2	gi|33569528|gb|AY279649.1|	99.405	1.07e-78	168	Tautogolabrus adspersus	bony fishes	cunner
5cd75ff75b40aafce110f2b154e0c226	gi|2329468156|gb|OP056918.1|	99.401	3.83e-78	167	Cryptacanthodes maculatus	bony fishes	wrymouth
5cd75ff75b40aafce110f2b154e0c226	gi|985563332|dbj|LC092015.1|	98.802	1.78e-76	167	Cryptacanthodes giganteus	bony fishes	giant wrymouth
5cd75ff75b40aafce110f2b154e0c226	gi|985563331|dbj|LC092014.1|	98.802	1.78e-76	167	Cryptacanthodes giganteus	bony fishes	giant wrymouth
b85cc35cd55f7cd256d48f8659a4510a	gi|821091563|gb|KP644349.1|	99.405	1.07e-78	168	Pollachius virens	bony fishes	saithe
b85cc35cd55f7cd256d48f8659a4510a	gi|322422606|ref|NC_015094.1|	99.405	1.07e-78	168	Pollachius virens	bony fishes	saithe
b85cc35cd55f7cd256d48f8659a4510a	gi|94481762|gb|DQ356945.1|	99.405	1.07e-78	168	Pollachius virens	bony fishes	saithe
0c6a24d8724692617e60d23b9c65b5e5	gi|959122913|ref|NC_028529.1|	97.605	3.85e-73	167	Ammodytes dubius	bony fishes	northern sand lance
0c6a24d8724692617e60d23b9c65b5e5	gi|1918447777|dbj|LC579179.1|	97.605	3.85e-73	167	Ammodytes dubius	bony fishes	northern sand lance
0c6a24d8724692617e60d23b9c65b5e5	gi|959122927|ref|NC_028530.1|	97.006	1.79e-71	167	Ammodytes americanus	bony fishes	American sand lance
fdbb9090896c140ae4b427d423504016	gi|1799624491|gb|MN122853.1|	97.605	3.85e-73	167	Scomber scombrus	bony fishes	Atlantic mackerel
fdbb9090896c140ae4b427d423504016	gi|2018537119|gb|MW818280.1|	97.605	3.85e-73	167	Scomber scombrus	bony fishes	Atlantic mackerel
fdbb9090896c140ae4b427d423504016	gi|2018537108|gb|MW818269.1|	97.605	3.85e-73	167	Scomber scombrus	bony fishes	Atlantic mackerel
da56a3b8eef6f048d14733e370ab0c1a	gi|959122913|ref|NC_028529.1|	100.000	8.84e-60	131	Ammodytes dubius	bony fishes	northern sand lance
da56a3b8eef6f048d14733e370ab0c1a	gi|1918447777|dbj|LC579179.1|	100.000	8.84e-60	131	Ammodytes dubius	bony fishes	northern sand lance
da56a3b8eef6f048d14733e370ab0c1a	gi|959122927|ref|NC_028530.1|	99.237	4.11e-58	131	Ammodytes americanus	bony fishes	American sand lance
8406b3d72ff6e3955975d851c9612377	gi|959122927|ref|NC_028530.1|	100.000	8.84e-60	131	Ammodytes americanus	bony fishes	American sand lance
8406b3d72ff6e3955975d851c9612377	gi|959122913|ref|NC_028529.1|	99.237	4.11e-58	131	Ammodytes dubius	bony fishes	northern sand lance
8406b3d72ff6e3955975d851c9612377	gi|1918447777|dbj|LC579179.1|	99.237	4.11e-58	131	Ammodytes dubius	bony fishes	northern sand lance
0e093c3b2c76a7ac6b1111555462ea84	gi|2095925523|gb|OK172578.1|	100.000	2.48e-60	132	Tautogolabrus adspersus	bony fishes	cunner
0e093c3b2c76a7ac6b1111555462ea84	gi|2030285394|gb|MW630161.1|	100.000	2.48e-60	132	Tautogolabrus adspersus	bony fishes	cunner
0e093c3b2c76a7ac6b1111555462ea84	gi|33569528|gb|AY279649.1|	100.000	2.48e-60	132	Tautogolabrus adspersus	bony fishes	cunner
c5d547f38a21484a085bcb016fe511af	gi|1799624588|gb|MN122922.1|	100.000	8.84e-60	131	Ammodytes marinus	bony fishes	lesser sand-eel
c5d547f38a21484a085bcb016fe511af	gi|1799624574|gb|MN122889.1|	100.000	8.84e-60	131	Ammodytes tobianus	bony fishes	small sandeel
c5d547f38a21484a085bcb016fe511af	gi|2574873023|gb|OR209138.1|	100.000	8.84e-60	131	Hyperoplus lanceolatus	bony fishes	great sand-eel
a3b901740e012f937d491fd246457ad9	gi|959122913|ref|NC_028529.1|	100.000	8.84e-60	131	Ammodytes dubius	bony fishes	northern sand lance
a3b901740e012f937d491fd246457ad9	gi|1918447777|dbj|LC579179.1|	100.000	8.84e-60	131	Ammodytes dubius	bony fishes	northern sand lance
a3b901740e012f937d491fd246457ad9	gi|959122927|ref|NC_028530.1|	99.237	4.11e-58	131	Ammodytes americanus	bony fishes	American sand lance
fb6ad32e33c517ba3b304a167504e7e5	gi|2486668737|gb|OQ819310.1|	99.231	1.47e-57	130	Scomberesox saurus	bony fishes	Scomberesox saurus
fb6ad32e33c517ba3b304a167504e7e5	gi|2580316241|gb|OR575551.1|	96.923	1.48e-52	130	Cololabis saira	bony fishes	Pacific saury
fb6ad32e33c517ba3b304a167504e7e5	gi|985565280|dbj|LC021299.1|	96.923	1.48e-52	130	Cololabis saira	bony fishes	Pacific saury
897b0fe83212e34206775511823daeef	gi|2095925523|gb|OK172578.1|	100.000	2.48e-60	132	Tautogolabrus adspersus	bony fishes	cunner
897b0fe83212e34206775511823daeef	gi|2030285394|gb|MW630161.1|	100.000	2.48e-60	132	Tautogolabrus adspersus	bony fishes	cunner
897b0fe83212e34206775511823daeef	gi|33569528|gb|AY279649.1|	100.000	2.48e-60	132	Tautogolabrus adspersus	bony fishes	cunner
a44c170c3735179ba1e20902ab1895cb	gi|1848856272|dbj|LC552350.1|	98.601	1.51e-62	143	Clupea pallasii	bony fishes	Pacific herring
a44c170c3735179ba1e20902ab1895cb	gi|985566915|dbj|LC091582.1|	98.601	1.51e-62	143	Clupea pallasii	bony fishes	Pacific herring
a44c170c3735179ba1e20902ab1895cb	gi|985566914|dbj|LC091581.1|	98.601	1.51e-62	143	Clupea pallasii	bony fishes	Pacific herring
0cf155e330f9801ee5e364b10112ae03	gi|426259359|gb|KC193687.1|	100.000	5.43e-62	135	Clupea harengus	bony fishes	Atlantic herring
0cf155e330f9801ee5e364b10112ae03	gi|1848856272|dbj|LC552350.1|	97.902	7.03e-61	143	Clupea pallasii	bony fishes	Pacific herring
0cf155e330f9801ee5e364b10112ae03	gi|985566915|dbj|LC091582.1|	97.902	7.03e-61	143	Clupea pallasii	bony fishes	Pacific herring
bfd4be8f9926ff8f2db337f0bf2da5a8	gi|1858626016|gb|MN849868.1|	100.000	6.93e-61	133	Homo sapiens	primates	human
bfd4be8f9926ff8f2db337f0bf2da5a8	gi|1858626002|gb|MN849867.1|	100.000	6.93e-61	133	Homo sapiens	primates	human
bfd4be8f9926ff8f2db337f0bf2da5a8	gi|1858625988|gb|MN849866.1|	100.000	6.93e-61	133	Homo sapiens	primates	human
f368ae25e640c606a0ffedb7d6b3ae86	gi|1815521097|gb|MN181444.1|	92.784	1.14e-28	97	Ectocarpus siliculosus	brown algae	Ectocarpus siliculosus
f368ae25e640c606a0ffedb7d6b3ae86	gi|2259146961|emb|OW835860.1|	91.398	2.47e-25	93	uncultured fungus	fungi	uncultured fungus
f368ae25e640c606a0ffedb7d6b3ae86	gi|2518552352|emb|OX638358.1|	88.660	5.35e-22	97	Hermaeophaga mercurialis	beetles	Hermaeophaga mercurialis
4bc4ae10a53c4173f935546542674550	gi|1815521097|gb|MN181444.1|	92.308	2.47e-25	91	Ectocarpus siliculosus	brown algae	Ectocarpus siliculosus
4bc4ae10a53c4173f935546542674550	gi|2259392474|emb|OW837296.1|	89.888	1.92e-21	89	uncultured fungus	fungi	uncultured fungus
4bc4ae10a53c4173f935546542674550	gi|2259143780|emb|OW835409.1|	89.888	1.92e-21	89	uncultured fungus	fungi	uncultured fungus
aaa29e8c43b90e7616911d0426a588bd	gi|1815521097|gb|MN181444.1|	93.407	5.31e-27	91	Ectocarpus siliculosus	brown algae	Ectocarpus siliculosus
aaa29e8c43b90e7616911d0426a588bd	gi|2259146961|emb|OW835860.1|	91.209	3.20e-24	91	uncultured fungus	fungi	uncultured fungus
aaa29e8c43b90e7616911d0426a588bd	gi|2259392474|emb|OW837296.1|	89.888	1.92e-21	89	uncultured fungus	fungi	uncultured fungus
3bf23085803ceb3414d18f7c62534ce8	gi|2259391028|emb|OW837070.1|	90.426	3.44e-24	94	uncultured fungus	fungi	uncultured fungus
3bf23085803ceb3414d18f7c62534ce8	gi|2259146929|emb|OW835828.1|	88.298	7.44e-21	94	uncultured fungus	fungi	uncultured fungus
3bf23085803ceb3414d18f7c62534ce8	gi|1918617880|gb|MW164417.1|	89.011	7.44e-21	91	uncultured fungus	fungi	uncultured fungus
e3758acad0eff95dbde92c50e34cf285	gi|1515576548|gb|MH377833.1|	100.000	2.48e-60	132	Merluccius bilinearis	bony fishes	silver hake
e3758acad0eff95dbde92c50e34cf285	gi|2571476436|gb|OR499725.1|	100.000	2.48e-60	132	Merluccius bilinearis	bony fishes	silver hake
e3758acad0eff95dbde92c50e34cf285	gi|227463836|gb|FJ215056.1|	97.727	8.97e-55	132	Merluccius bilinearis	bony fishes	silver hake
81ed6707bb7640ecf9aad421e6292939	gi|1799624477|gb|MN122852.1|	100.000	8.84e-60	131	Gadus morhua	bony fishes	Atlantic cod
81ed6707bb7640ecf9aad421e6292939	gi|1783586359|gb|MH035595.1|	100.000	8.84e-60	131	Gadus chalcogrammus	bony fishes	walleye pollock
81ed6707bb7640ecf9aad421e6292939	gi|1783586345|gb|MH035594.1|	100.000	8.84e-60	131	Gadus chalcogrammus	bony fishes	walleye pollock
01770af0385ae3c88a6cbef27affa4c2	gi|1799624491|gb|MN122853.1|	100.000	8.84e-60	131	Scomber scombrus	bony fishes	Atlantic mackerel
01770af0385ae3c88a6cbef27affa4c2	gi|2018537119|gb|MW818280.1|	100.000	8.84e-60	131	Scomber scombrus	bony fishes	Atlantic mackerel
01770af0385ae3c88a6cbef27affa4c2	gi|2018537108|gb|MW818269.1|	100.000	8.84e-60	131	Scomber scombrus	bony fishes	Atlantic mackerel
9d46a45906817cab1827bbab85b5001f	gi|1028333539|gb|KU290911.1|	100.000	3.16e-59	130	Canis lupus familiaris	carnivores	dog
9d46a45906817cab1827bbab85b5001f	gi|1028331218|gb|KU290745.1|	100.000	3.16e-59	130	Canis lupus familiaris	carnivores	dog
9d46a45906817cab1827bbab85b5001f	gi|1028329204|gb|KU290601.1|	100.000	3.16e-59	130	Canis lupus familiaris	carnivores	dog
3a33b80466c9cb041c45df500f0d5720	gi|1815521097|gb|MN181444.1|	92.308	2.47e-25	91	Ectocarpus siliculosus	brown algae	Ectocarpus siliculosus
3a33b80466c9cb041c45df500f0d5720	gi|44895153|gb|AY494484.1|	89.888	1.92e-21	89	uncultured eukaryote	eukaryotes	uncultured eukaryote
3a33b80466c9cb041c45df500f0d5720	gi|2259392522|emb|OW837328.1|	88.764	8.96e-20	89	uncultured fungus	fungi	uncultured fungus
4b6a2f811f1611946347be117e5de3d5	gi|1515576542|gb|MH377827.1|	100.000	3.16e-59	130	Pholis gunnellus	bony fishes	rock gunnel
4b6a2f811f1611946347be117e5de3d5	gi|985563338|dbj|LC092021.1|	100.000	3.16e-59	130	Pholis laeta	bony fishes	crescent gunnel
4b6a2f811f1611946347be117e5de3d5	gi|985563337|dbj|LC092020.1|	100.000	3.16e-59	130	Pholis laeta	bony fishes	crescent gunnel
ac2d2f98aafee5d50ed371abe1a737de	gi|2259146577|emb|OW835678.1|	97.727	1.47e-32	88	uncultured fungus	fungi	uncultured fungus
ac2d2f98aafee5d50ed371abe1a737de	gi|2259394445|emb|OW837590.1|	96.591	6.83e-31	88	uncultured fungus	fungi	uncultured fungus
ac2d2f98aafee5d50ed371abe1a737de	gi|213958819|gb|FJ360754.1|	96.591	6.83e-31	88	Dunaliella salina	green algae	Dunaliella salina
83ccc7e79d24694d95054dc6274f1e7c	gi|959122927|ref|NC_028530.1|	100.000	8.84e-60	131	Ammodytes americanus	bony fishes	American sand lance
83ccc7e79d24694d95054dc6274f1e7c	gi|959122913|ref|NC_028529.1|	99.237	4.11e-58	131	Ammodytes dubius	bony fishes	northern sand lance
83ccc7e79d24694d95054dc6274f1e7c	gi|1918447777|dbj|LC579179.1|	99.237	4.11e-58	131	Ammodytes dubius	bony fishes	northern sand lance
8f281613f46673aa3a455155673690bc	gi|2486668737|gb|OQ819310.1|	99.231	1.47e-57	130	Scomberesox saurus	bony fishes	Scomberesox saurus
8f281613f46673aa3a455155673690bc	gi|2580316241|gb|OR575551.1|	96.923	1.48e-52	130	Cololabis saira	bony fishes	Pacific saury
8f281613f46673aa3a455155673690bc	gi|985565280|dbj|LC021299.1|	96.923	1.48e-52	130	Cololabis saira	bony fishes	Pacific saury
41109a2c1677aa7ca4a5c6308722d399	gi|1799624477|gb|MN122852.1|	100.000	8.84e-60	131	Gadus morhua	bony fishes	Atlantic cod
41109a2c1677aa7ca4a5c6308722d399	gi|1783586359|gb|MH035595.1|	100.000	8.84e-60	131	Gadus chalcogrammus	bony fishes	walleye pollock
41109a2c1677aa7ca4a5c6308722d399	gi|1783586345|gb|MH035594.1|	100.000	8.84e-60	131	Gadus chalcogrammus	bony fishes	walleye pollock
f0f4cf6572d005fffc069f1a6b399194	gi|1799624491|gb|MN122853.1|	100.000	8.84e-60	131	Scomber scombrus	bony fishes	Atlantic mackerel
f0f4cf6572d005fffc069f1a6b399194	gi|2018537119|gb|MW818280.1|	100.000	8.84e-60	131	Scomber scombrus	bony fishes	Atlantic mackerel
f0f4cf6572d005fffc069f1a6b399194	gi|2018537108|gb|MW818269.1|	100.000	8.84e-60	131	Scomber scombrus	bony fishes	Atlantic mackerel
32929d03605e467bbfe88400ebc9eea6	gi|1799624477|gb|MN122852.1|	97.006	1.79e-71	167	Gadus morhua	bony fishes	Atlantic cod
32929d03605e467bbfe88400ebc9eea6	gi|1783586359|gb|MH035595.1|	97.006	1.79e-71	167	Gadus chalcogrammus	bony fishes	walleye pollock
32929d03605e467bbfe88400ebc9eea6	gi|1783586345|gb|MH035594.1|	97.006	1.79e-71	167	Gadus chalcogrammus	bony fishes	walleye pollock
207f024de6564159ab6281f0bece44ab	gi|2504564449|emb|OX596093.1|	94.444	0.001	36	Rangifer tarandus platyrhyncus	even-toed ungulates	Rangifer tarandus platyrhyncus
207f024de6564159ab6281f0bece44ab	gi|2486623016|emb|OX459945.2|	94.444	0.001	36	Rangifer tarandus platyrhyncus	even-toed ungulates	Rangifer tarandus platyrhyncus
207f024de6564159ab6281f0bece44ab	gi|803666071|ref|NC_026783.1|	100.000	0.001	30	Corvus hawaiiensis	birds	hawaiian crow
cb881c6b4b05376feae5ce1d1838b68c	gi|1820516637|gb|MN547487.1|	100.000	3.29e-04	31	Ochotona thibetana	rabbits & hares	Moupin pika
cb881c6b4b05376feae5ce1d1838b68c	gi|1820516609|gb|MN547485.1|	100.000	3.29e-04	31	Ochotona thibetana	rabbits & hares	Moupin pika
cb881c6b4b05376feae5ce1d1838b68c	gi|1820516595|gb|MN547484.1|	100.000	3.29e-04	31	Ochotona thibetana	rabbits & hares	Moupin pika
aef7ba73994c5bf146bd73ee936f7aaf	gi|1517391475|gb|MH194498.2|	99.482	1.60e-92	193	Clupea harengus	bony fishes	Atlantic herring
aef7ba73994c5bf146bd73ee936f7aaf	gi|1799624616|gb|MN122931.1|	99.476	2.07e-91	191	Clupea harengus	bony fishes	Atlantic herring
aef7ba73994c5bf146bd73ee936f7aaf	gi|2018537065|gb|MW818226.1|	99.476	2.07e-91	191	Clupea harengus	bony fishes	Atlantic herring
09c412a93c3ebd97766e709caa226a22	gi|1028333539|gb|KU290911.1|	99.408	2.96e-79	169	Canis lupus familiaris	carnivores	dog
09c412a93c3ebd97766e709caa226a22	gi|1028331218|gb|KU290745.1|	99.408	2.96e-79	169	Canis lupus familiaris	carnivores	dog
09c412a93c3ebd97766e709caa226a22	gi|1028329204|gb|KU290601.1|	99.408	2.96e-79	169	Canis lupus familiaris	carnivores	dog
645b1e5a2b3969fe6a04855f8e1107f9	gi|1807606826|gb|MH603005.1|	99.412	8.29e-80	170	Sus scrofa	even-toed ungulates	pig
645b1e5a2b3969fe6a04855f8e1107f9	gi|1784319997|gb|MN258706.1|	99.412	8.29e-80	170	Sus scrofa	even-toed ungulates	pig
645b1e5a2b3969fe6a04855f8e1107f9	gi|1777434411|gb|MK251046.1|	99.412	8.29e-80	170	Sus scrofa	even-toed ungulates	pig
69ea9cd881717038be9ef44c2e7cf069	gi|2095925523|gb|OK172578.1|	99.412	8.29e-80	170	Tautogolabrus adspersus	bony fishes	cunner
69ea9cd881717038be9ef44c2e7cf069	gi|2030285394|gb|MW630161.1|	99.412	8.29e-80	170	Tautogolabrus adspersus	bony fishes	cunner
69ea9cd881717038be9ef44c2e7cf069	gi|33569528|gb|AY279649.1|	99.412	8.29e-80	170	Tautogolabrus adspersus	bony fishes	cunner
b4602e16faef0ac06c701066c0f7b2e7	gi|1799624616|gb|MN122931.1|	99.419	6.50e-81	172	Clupea harengus	bony fishes	Atlantic herring
b4602e16faef0ac06c701066c0f7b2e7	gi|1517391475|gb|MH194498.2|	99.419	6.50e-81	172	Clupea harengus	bony fishes	Atlantic herring
b4602e16faef0ac06c701066c0f7b2e7	gi|2018537065|gb|MW818226.1|	99.419	6.50e-81	172	Clupea harengus	bony fishes	Atlantic herring
2355a88884898d50c9e7569de4a61918	gi|1799624588|gb|MN122922.1|	99.408	2.96e-79	169	Ammodytes marinus	bony fishes	lesser sand-eel
2355a88884898d50c9e7569de4a61918	gi|1799624574|gb|MN122889.1|	99.408	2.96e-79	169	Ammodytes tobianus	bony fishes	small sandeel
