7301ec1b95e7c2a866957a816aca12e5	gi|2580315420|gb|OR582699.1|	99.2	5.79E-55	125	Gymnelus viridis	bony fishes
f2c0aedb7c9264aadca606a31943a572	gi|1267170532|ref|NC_036048.1|	100	1.24E-56	125	Sebastes fasciatus	bony fishes
4606b2eda6e90e9eba94141a7562b0be	gi|2580316696|gb|OR575618.1|	100	1.24E-56	125	Selene setapinnis	bony fishes
11f6d97081881f3d6424a3c59f6ef3ce	gi|2005592611|dbj|LC340110.2|	100	1.24E-56	125	Liparis miostomus	bony fishes
854b4fb47f66fa9d1eca115fdd9221ed	gi|1799624616|gb|MN122931.1|	98.374	3.48E-52	123	Clupea harengus	bony fishes
ad162736b24b6be1b7bb8fc97de709de	gi|1761192551|gb|CP044614.1|	94.4	5.87E-45	125	Nannochloropsis oceanica	eukaryotes
b23b73d33376e49a17f835d1cf7ab5f6	gi|1790179280|dbj|LC493903.1|	100	1.61E-55	123	Anarhichas denticulatus	bony fishes
84c9c6223445c524ece42b2c63da3732	gi|1799624477|gb|MN122852.1|	99.2	5.79E-55	125	Gadus morhua	bony fishes
d0be0eb4cedd1e883291e270c4d418d8	gi|395616637|gb|JN852903.1|	98.387	9.69E-53	124	Lepidonotus squamatus	segmented worms
f50e5bce0a8a0032d9b4e76fe45444be	gi|1824663664|ref|NC_046471.1|	100	1.24E-56	125	Hemitripterus villosus	bony fishes
3da840ccf32527a21edc499407ecbeb7	gi|2259392238|emb|OW837161.1|	96.8	5.83E-50	125	uncultured fungus	fungi
b01d5de949438c8ea938d8f14ce0e208	gi|971455530|emb|LM652103.1|	100	1.24E-56	125	uncultured protist	eukaryotes
32390631329f249c57c63331b38449b6	gi|1824663664|ref|NC_046471.1|	99.187	7.49E-54	123	Hemitripterus villosus	bony fishes
ef6f347238ff22e384734c504bce77b3	gi|1790179584|dbj|LC493925.1|	99.187	7.49E-54	123	Liparis ochotensis	bony fishes
c01625a9472f5b671e2754d1e096a101	gi|2259389120|emb|OW836399.1|	98.4	2.69E-53	125	uncultured fungus	fungi
d43d4704a912d1d7c06a4495a2daa404	gi|1467220952|gb|MH818967.1|	100	1.24E-56	125	uncultured diatom	diatoms
e1d7e11dad151e5bfc3d58cbf283120c	gi|1790179376|dbj|LC493910.1|	100	1.24E-56	125	Sebastes mentella	bony fishes
f83ed30a9b79cba6c4e479b77865d414	gi|1802790973|gb|MN122939.1|	100	1.24E-56	125	Alosa fallax	bony fishes
a878f867518e4a0682b81fec08d74a54	gi|2259143745|emb|OW835374.1|	94.4	5.87E-45	125	uncultured fungus	fungi
77bfc49e040ef90ed488c7070a701b20	gi|302135412|gb|HM117273.1|	100	1.24E-56	125	uncultured phototrophic eukaryote	eukaryotes
bae292beda6a6575c925e36e71dbe141	gi|2259493217|emb|OW836147.1|	97.436	3.51E-47	117	uncultured fungus	fungi
3a326be781e2ac014d219c2e76c3ce2c	gi|1790179376|dbj|LC493910.1|	99.187	7.49E-54	123	Sebastes mentella	bony fishes
125be0efa3619922b038170bfc497ecf	gi|1798174171|gb|MN122873.1|	99.2	5.79E-55	125	Pleuronectes platessa	bony fishes
e09098e170311497d4bbf0d49232caea	gi|1825511897|gb|MT103924.1|	100	1.24E-56	125	Pseudopleuronectes americanus	bony fishes
a89a0ae4e5efdbd514289f91cb4473b0	gi|2580316696|gb|OR575618.1|	100	1.61E-55	123	Selene setapinnis	bony fishes
e656ac5fe92317b251a1c306972e3f64	gi|2259393455|emb|OW837397.1|	90.984	1.28E-36	122	uncultured fungus	fungi
7a37cf31d211a8971a79be77b90ce593	gi|651209458|gb|KJ128855.1|	100	1.61E-55	123	Pholis gunnellus	bony fishes
d5ddddf3f5ccb830322da726dcb95d24	gi|669175077|gb|KM057864.1|	99.187	7.49E-54	123	Myoxocephalus octodecemspinosus	bony fishes
2eb8f0937ca8698da19b971dcf5c741a	gi|2587926677|ref|NC_082797.1|	100	1.61E-55	123	Artediellus pacificus	bony fishes
a5cc84dbc300e2e03a8ed971a6e93aa2	gi|2259141778|emb|OW834522.1|	96.8	5.83E-50	125	uncultured fungus	fungi
fe35762d7ae288d0eb767021f69a13e6	gi|431111|gb|L26348.1|SASRRNAA1A	94.262	3.53E-42	122	Saccoglossus bromophenolosus	hemichordates
45dcd20afc3145de5f5a9bae314a944e	gi|2259389120|emb|OW836399.1|	95.935	3.51E-47	123	uncultured fungus	fungi
bc69bdefc2ef21bfbd84fbb191c7f9b3	gi|1132319184|gb|KX938153.1|	100	1.24E-56	125	uncultured marine eukaryote	eukaryotes
c983be60a3d3385f241b9d05d80d49df	gi|1515576530|gb|MH377815.1|	100	1.24E-56	125	Selene setapinnis	bony fishes
96a9a7f78b0dfdbc191778fc159e5deb	gi|1772510063|gb|MH061071.1|	99.2	5.79E-55	125	Eleginus gracilis	bony fishes
67676981d620a27505b0d89efd43898d	gi|410060980|gb|JX174058.1|	95.935	3.51E-47	123	uncultured Cymbella	diatoms
022c41bf33a8d634508ae59f4f32d7d3	gi|2580316696|gb|OR575618.1|	99.2	5.79E-55	125	Selene setapinnis	bony fishes
0be07f25065bd4db5b0de6812a277b7c	gi|2095925523|gb|OK172578.1|	100	1.24E-56	125	Tautogolabrus adspersus	bony fishes
9ba93fb619a0472b1c1e7b16de6b4822	gi|1443018380|gb|MG603515.1|	98.387	9.69E-53	124	Polygordius jouinae	segmented worms
0b7a50424af39be803470cf173bc03e0	gi|2259389392|emb|OW836469.1|	88.596	2.79E-28	114	uncultured fungus	fungi
2cb2465645cb6f900bb7a066e2836ded	gi|2259165558|emb|OW835890.1|	96	2.71E-48	125	uncultured fungus	fungi
a236922de32d5d3c508b30bb65b15585	gi|1561759576|gb|MG837549.1|	100	1.24E-56	125	Sus scrofa	even-toed ungulates
11bd24de0ed64b6680b9300589bb336d	gi|395616637|gb|JN852903.1|	98.374	3.48E-52	123	Lepidonotus squamatus	segmented worms
b65693c44c0f1e173c6dc384b7dbf1c5	gi|1790179280|dbj|LC493903.1|	99.187	7.49E-54	123	Anarhichas denticulatus	bony fishes
8cbd56ce4581ee7d626a9870b43c628b	gi|1802566591|gb|MN714195.1|	100	1.24E-56	125	Bos taurus	even-toed ungulates
659db21cd08fb0b05b9e51884f0eabb1	gi|2259492676|emb|OW835199.1|	95.161	1.63E-45	124	uncultured fungus	fungi
5895428feeca30f1d5114e3b8fca859b	gi|1790179584|dbj|LC493925.1|	99.2	5.79E-55	125	Liparis ochotensis	bony fishes
997164f5d09b29d53b39a8f4775514d9	gi|2259492747|emb|OW835270.1|	97.541	5.83E-50	122	uncultured fungus	fungi
43e0c809070506054d8c7561d9d88d0b	gi|395616637|gb|JN852903.1|	97.581	4.51E-51	124	Lepidonotus squamatus	segmented worms
bf8d3f9385e6e3e21000435d67e3ad34	gi|1158627434|gb|KX013955.1|	100	1.24E-56	125	uncultured eukaryotic phytoplankton	eukaryotes
d2276eda2ca93f59242e10436d28708a	gi|197359017|gb|FJ002166.1|	99.2	5.79E-55	125	Bacteriastrum hyalinum	diatoms
f94cf26022cff03cd5221322b49ddba8	gi|373863272|gb|HQ868202.1|	100	2.69E-53	119	uncultured eukaryote	eukaryotes
4011a494d0e0791c8d751928e5863ba5	gi|2259493903|emb|OW836685.1|	95.122	1.63E-45	123	uncultured fungus	fungi
2e7a6bcec53a6190f6930370ca12488b	gi|212725606|ref|NC_011580.1|	100	1.61E-55	123	Apeltes quadracus	bony fishes
cf23f5c2dc5063213349d32adb4a12ea	gi|1132318748|gb|KX937717.1|	100	1.24E-56	125	uncultured marine eukaryote	eukaryotes
2a3eb99053e7d27f53e98de9d8f08295	gi|2259393455|emb|OW837397.1|	97.6	1.25E-51	125	uncultured fungus	fungi
62dc3ea5505eac0ef27d734f987ba978	gi|2259143745|emb|OW835374.1|	96	2.71E-48	125	uncultured fungus	fungi
95e291620eda5d52a76e8c851c0be742	gi|484759855|ref|NC_021124.1|	94.118	2.83E-18	68	Andalucia godoyi	eukaryotes
0aa188ad9269dd96f4baa8a1ee660b4d	gi|1799624616|gb|MN122931.1|	99.2	5.79E-55	125	Clupea harengus	bony fishes
80ca3f200c502f1fbf6985a345d9a651	gi|2259493651|emb|OW836550.1|	85.841	2.81E-23	113	uncultured fungus	fungi
b82df79f618691c45ad37b484644f78a	gi|2259493651|emb|OW836550.1|	85.841	2.81E-23	113	uncultured fungus	fungi
2ff1d9a03be6d314f4003f3c8ab5784f	gi|1790179584|dbj|LC493925.1|	98.374	3.48E-52	123	Liparis ochotensis	bony fishes
3f5d360242430e7a43c3af3f2dcb8e4b	gi|2259142165|emb|OW834787.1|	94.4	5.87E-45	125	uncultured fungus	fungi
e7387871fefd0d8831845635ab977805	gi|426260017|gb|KC193734.1|	100	1.24E-56	125	Clupea harengus	bony fishes
87cb3bcb4c6b1f9020fbc02ea31ea894	gi|2259394355|emb|OW837529.1|	93.548	9.82E-43	124	uncultured fungus	fungi
48e0b441fe743986bb019d0e19336361	gi|1772892134|gb|MK988419.1|	95.455	2.87E-08	44	Craseoschema thyasiricola	segmented worms
a7f345198b076201ab62e08097ea142e	gi|2587926677|ref|NC_082797.1|	100	1.24E-56	125	Artediellus pacificus	bony fishes
3eecdb42ecd18f00acaf353ff8cb16f5	gi|612397883|ref|XM_007514400.1|	100	9.69E-53	118	Bathycoccus prasinos	green algae
8e39e7781a3d28aed5a6596a3a7d7163	gi|256858038|gb|GQ412296.1|	99.187	7.49E-54	123	Scomberesox saurus	bony fishes
e27075584a563909b58e4993d4e5e7f6	gi|2259492676|emb|OW835199.1|	99.2	5.79E-55	125	uncultured fungus	fungi
77868655ad1200d75ea33098b42a5cb1	gi|2159203749|emb|OU942151.1|	90.476	1.28E-36	126	uncultured fungus	fungi
81899ce445c443d420ffaf00c5a460f3	gi|430000369|gb|JX869341.1|	99.2	5.79E-55	125	uncultured Chrysophyceae	golden algae
f3ec0e515aa2147f6da2d4d0bf5e935b	gi|2259415324|emb|OW842537.1|	96	2.71E-48	125	uncultured Ascomycota	ascomycete fungi
a4815252ff120ff3e1c3900a4482588a	gi|2259146577|emb|OW835678.1|	98.4	2.69E-53	125	uncultured fungus	fungi
13b37beac681fffd223238844b301f02	gi|2259414711|emb|OW842403.1|	92.8	1.27E-41	125	uncultured Ascomycota	ascomycete fungi
f0cba84cbf9aa79c93b58e27ca967600	gi|2259493651|emb|OW836550.1|	85.088	3.63E-22	114	uncultured fungus	fungi
d226424fd985fe86336408e44492126d	gi|1092917176|gb|KY038373.1|	99.187	7.49E-54	123	Enophrys diceraus	bony fishes
f8dfac6297272e77a8f47dfe87dc5bee	gi|118139143|gb|EF052043.1|	100	1.24E-56	125	uncultured Chrysophyceae	golden algae
a38fae1ea75a74354e8b5d0466991dea	gi|1785485495|gb|MN845145.1|	100	1.24E-56	125	uncultured diatom	diatoms
0d5f61fe0d9492841217c093f19d7e98	gi|2259143755|emb|OW835384.1|	94.444	2.11E-44	126	uncultured fungus	fungi
6f86d9c24736c199bf3ae65401c69d0e	gi|971455592|emb|LM652165.1|	100	1.24E-56	125	uncultured protist	eukaryotes
3618aac7351ee82346b524847279a5f8	gi|2259146577|emb|OW835678.1|	97.541	5.83E-50	122	uncultured fungus	fungi
e6e38fceb84ba514b52efe8210046523	gi|1132319186|gb|KX938155.1|	98.361	1.25E-51	122	uncultured marine eukaryote	eukaryotes
8f9143f97bb281a260c6e90c326c6593	gi|1515576542|gb|MH377827.1|	100	1.24E-56	125	Pholis gunnellus	bony fishes
e4905ffcdb2e9fa37d9b0b27358a16ee	gi|2259493651|emb|OW836550.1|	86.087	7.81E-24	115	uncultured fungus	fungi
31440dcf9fc3d3392be86001441cb277	gi|1799624588|gb|MN122922.1|	100	1.24E-56	125	Ammodytes marinus	bony fishes
049cd34d79e31ec54b56566c2ea31977	gi|2259165558|emb|OW835890.1|	95.2	1.26E-46	125	uncultured fungus	fungi
f7a91f4eb8465a07728c30cae73e9a69	gi|2259493651|emb|OW836550.1|	85.088	3.63E-22	114	uncultured fungus	fungi
bd9f652aceca5f8c384c099313bbe91e	gi|1833621802|emb|LR792838.1|	95.2	1.26E-46	125	Digitaria exilis	monocots
bd9f652aceca5f8c384c099313bbe91e	gi|1833621802|emb|LR792838.1|	95.2	1.26E-46	125	Digitaria exilis	monocots
bd9f652aceca5f8c384c099313bbe91e	gi|1833621802|emb|LR792838.1|	95.2	1.26E-46	125	Digitaria exilis	monocots
bd9f652aceca5f8c384c099313bbe91e	gi|1833621802|emb|LR792838.1|	95.2	1.26E-46	125	Digitaria exilis	monocots
bd9f652aceca5f8c384c099313bbe91e	gi|1833621802|emb|LR792838.1|	95.2	1.26E-46	125	Digitaria exilis	monocots
bd9f652aceca5f8c384c099313bbe91e	gi|1833621802|emb|LR792838.1|	95.2	1.26E-46	125	Digitaria exilis	monocots
bd9f652aceca5f8c384c099313bbe91e	gi|1833621802|emb|LR792838.1|	95.2	1.26E-46	125	Digitaria exilis	monocots
b9282ec818fb42a8d05e729fbd5113c5	gi|256858038|gb|GQ412296.1|	99.187	7.49E-54	123	Scomberesox saurus	bony fishes
0b52b5398104e1a2d34e600699bd71cd	gi|1343184158|gb|KY498712.1|	100	1.24E-56	125	Pararotalia nipponica	forams
47c175c1dec50377b893b60d6c220b64	gi|2259493651|emb|OW836550.1|	86.087	7.81E-24	115	uncultured fungus	fungi
9b4e8d626e95f1a301aa6f9eb6830525	gi|2259493651|emb|OW836550.1|	85.965	7.81E-24	114	uncultured fungus	fungi
6011449be14edd6228f35f5e421d73e7	gi|373863272|gb|HQ868202.1|	94.958	2.73E-43	119	uncultured eukaryote	eukaryotes
a32465e3567299618a53b5ab4ac20f01	gi|1799624491|gb|MN122853.1|	99.187	7.49E-54	123	Scomber scombrus	bony fishes
e4a46a75b52173afe8793b449916f64c	gi|2259493651|emb|OW836550.1|	85.088	3.63E-22	114	uncultured fungus	fungi
2a7becf67941355a5feae300886d0206	gi|118139345|gb|EF052245.1|	100	1.24E-56	125	uncultured Chrysophyceae	golden algae
87105ba576dd2af1370652094cfcb72f	gi|2259493651|emb|OW836550.1|	85.088	3.63E-22	114	uncultured fungus	fungi
c6108788d077039afd1820fe507981e2	gi|373863272|gb|HQ868202.1|	90.517	2.77E-33	116	uncultured eukaryote	eukaryotes
ed40431875548b79e84ad1f997aca849	gi|2259493651|emb|OW836550.1|	85.965	7.81E-24	114	uncultured fungus	fungi
0db75536c10894b6bbc6796b95ef6a08	gi|1557896480|gb|MG646424.1|	87.805	1.67E-30	123	Rhodomonas sp.	cryptomonads
4985b16e555206422277e5610694e1f8	gi|2259493651|emb|OW836550.1|	85.088	3.63E-22	114	uncultured fungus	fungi
43c133a598817eb1fc4a2271b5c622e9	gi|533310373|ref|NC_022179.1|	92.857	1.27E-41	126	Thraustotheca clavata	oomycetes
43c133a598817eb1fc4a2271b5c622e9	gi|533310373|ref|NC_022179.1|	92.857	1.27E-41	126	Thraustotheca clavata	oomycetes
270ac8b5bec497f50dd0c1652beca3b9	gi|1158627440|gb|KX013961.1|	100	1.24E-56	125	uncultured eukaryotic phytoplankton	eukaryotes
3ff79296f67bc8676c3f14de2abf5579	gi|1735234721|ref|NC_044407.1|	100	1.24E-56	125	Florenciella parvula	eukaryotes
3ff79296f67bc8676c3f14de2abf5579	gi|1735234721|ref|NC_044407.1|	100	1.24E-56	125	Florenciella parvula	eukaryotes
8d8384dc6a268d9d697a8ce284358830	gi|2259493651|emb|OW836550.1|	85.965	7.81E-24	114	uncultured fungus	fungi
b382d605b3fc5586c8c9f3bff7cb0846	gi|380705915|gb|JQ177983.1|	95.161	1.26E-46	124	uncultured Riftia sp.	tube worms
de8cbf0b46450e99833dfba8efbe3c2d	gi|457210|gb|L25708.1|CYGRRNAA	95.968	9.76E-48	124	Calyptogena sp.	bivalves
d93c84dbf305c33131a08735505d3454	gi|302140704|gb|GQ343308.1|	97.581	4.51E-51	124	Pleopis polyphemoides	crustaceans
3a7d55b1c49eac4c411ecf6963d42281	gi|2259492646|emb|OW835169.1|	92.8	1.27E-41	125	uncultured fungus	fungi
0f47ac94f06559a9b48cedde938e3ecd	gi|1158627488|gb|KX014009.1|	100	1.24E-56	125	uncultured eukaryotic phytoplankton	eukaryotes
d5a247b03b0bf7ff62321cbca5b0229a	gi|2259394355|emb|OW837529.1|	96.721	2.71E-48	122	uncultured fungus	fungi
7692191810e0dc94f21ee1902442fc27	gi|2259143831|emb|OW835457.1|	84.211	2.19E-19	114	uncultured fungus	fungi
8a7cfb3dbb043e95f8dd8ad1f514d45c	gi|2259165558|emb|OW835890.1|	92.742	1.64E-40	124	uncultured fungus	fungi
49aa683d7548fc9714e48ba3a41453ce	gi|2259165882|emb|OW836056.1|	94.4	5.87E-45	125	uncultured fungus	fungi
4802f18110cf0dc4d34a578060d35820	gi|1154492038|gb|KY744470.1|	97.619	1.25E-51	126	Henricia hayashii	starfish
7696e1c5874396a67b40e3c6bb230403	gi|2259492747|emb|OW835270.1|	93.6	2.73E-43	125	uncultured fungus	fungi
063245983de0d9c9c6f3081cea31099c	gi|2259393455|emb|OW837397.1|	90.164	5.95E-35	122	uncultured fungus	fungi
3c2e67d2b4db6a26e68e6afcab69ca01	gi|2259492646|emb|OW835169.1|	94.262	2.73E-43	122	uncultured fungus	fungi
0515d76c8bc7bc1100f2ef5f97024ddd	gi|313847550|emb|FN869549.1|	95.968	9.76E-48	124	Lucinidae gen. sp. TB-2010	bivalves
2c664c0d6618e56164a3d0d56952f5a9	gi|2486668737|gb|OQ819310.1|	99.2	5.79E-55	125	Scomberesox saurus	bony fishes
b5d6b38ae8286033783f827841c626dc	gi|1798174171|gb|MN122873.1|	99.2	5.79E-55	125	Pleuronectes platessa	bony fishes
a4e8c75822539cc359f19ae68aa5473e	gi|1858626016|gb|MN849868.1|	100	1.24E-56	125	Homo sapiens	primates
b5f3e5989073ae272db37e86ba9c736c	gi|501299653|dbj|AK418307.1|	95.2	1.26E-46	125	Riptortus pedestris	bugs
709d9c60b9924a4cda5a0b2f35d5f44f	gi|2259389120|emb|OW836399.1|	96	2.71E-48	125	uncultured fungus	fungi
3af4584cdc56dbea1d4c27c46eeb0da2	gi|815075962|emb|LN735469.3|	97.436	3.51E-47	117	Lepidodinium sp. RCC854	dinoflagellates
0203effb9e12a3674bcac34e0093af12	gi|2259492676|emb|OW835199.1|	95.161	1.63E-45	124	uncultured fungus	fungi
f718b31b0874fda123f035e04acfbd0c	gi|1276727016|gb|KY610661.1|	97.581	4.51E-51	124	Aurelia aurita	jellyfishes
7038bd22eb4da2a8e4040c216c0535b8	gi|2259493651|emb|OW836550.1|	85.088	3.63E-22	114	uncultured fungus	fungi
0a8dcd934b3ebf916df4906d7f1929cb	gi|1132319083|gb|KX938052.1|	100	1.24E-56	125	uncultured marine eukaryote	eukaryotes
f4cb2ab12647023ad25137f70e177e1f	gi|2546768683|emb|OY288256.1|	97.297	4.80E-06	37	Agrostemma githago	eudicots
14e7a51d8cdfb0569f5d7c0d0a5f0ce4	gi|1772976509|gb|MN650090.1|	98.63	4.67E-26	73	Picochlorum sp. CHLO1	green algae
a29498e7158251b724f327a3771fc473	gi|390198243|gb|JQ859764.1|	99.2	5.79E-55	125	uncultured Thalassiosira	diatoms
bd8541a5eea876c7bb2bac865f6ab95e	gi|373863272|gb|HQ868202.1|	93.162	2.75E-38	117	uncultured eukaryote	eukaryotes
0aaf4f99d4c53432adc6a9625bb8c8b9	gi|2259500061|emb|OW842514.1|	97.6	1.25E-51	125	uncultured Ascomycota	ascomycete fungi
65e24388b24681e2293c879dec1de54e	gi|2259165558|emb|OW835890.1|	93.6	2.73E-43	125	uncultured fungus	fungi
ff702a0e51ac49763293cc126da3d6b2	gi|148613748|gb|EF395730.1|	99.2	5.79E-55	125	uncultured phototrophic eukaryote	eukaryotes
ad1d00919b9349fd339e3b78adf8cb0a	gi|2314982022|ref|NC_066932.1|	99.187	7.49E-54	123	Pholis ornata	bony fishes
9daafae4fa55e72cde7ece49ecf70176	gi|2259389120|emb|OW836399.1|	91.2	2.75E-38	125	uncultured fungus	fungi
7b5767f1f5125b396724e1faef8ee511	gi|2259390343|emb|OW836852.1|	95.2	1.26E-46	125	uncultured fungus	fungi
a41fe0dcedba10a52e799c1d529f53c2	gi|2259493903|emb|OW836685.1|	99.2	5.79E-55	125	uncultured fungus	fungi
b3c7e880e098f82754cb5862131c4c46	gi|2259143939|emb|OW835520.1|	99.2	5.79E-55	125	uncultured fungus	fungi
da52933a812128eca6773a637d138fee	gi|2259390332|emb|OW836841.1|	92.623	2.13E-39	122	uncultured fungus	fungi
55c7a1c8afca1d96763a44f3eaaadcf5	gi|336111270|gb|JF488723.1|	94.4	5.87E-45	125	eukaryote SCGC AAA074-N03	eukaryotes
cbbfb4215567dbaff5608877398cf928	gi|1761192551|gb|CP044614.1|	93.6	2.73E-43	125	Nannochloropsis oceanica	eukaryotes
0a92e42c957109e06e98573da3d31d6e	gi|1919541814|gb|MW177886.1|	88	4.64E-31	125	Paelopatides sp. GMS-2020	sea cucumbers
6b1c7cbb6b278d1b71458a5ada2a0f0c	gi|2259492627|emb|OW835150.1|	94.4	5.87E-45	125	uncultured fungus	fungi
4c56f806d0ed0463d7c4648d32c10758	gi|2473512215|ref|XM_054805553.1|	100	6.21E-05	32	Grus americana	birds
77143765d9f1fa75e2956039f147ed61	gi|2259143755|emb|OW835384.1|	94.309	7.59E-44	123	uncultured fungus	fungi
52604ae0e1a9183f748d7e0e46b5a270	gi|1132319216|gb|KX938185.1|	100	1.24E-56	125	uncultured marine eukaryote	eukaryotes
bbdb59ad771f490a2ac6b6568bdcf20d	gi|373863272|gb|HQ868202.1|	95.798	5.87E-45	119	uncultured eukaryote	eukaryotes
caef158b62189db383ae0b963a4de409	gi|1276727016|gb|KY610661.1|	97.581	4.51E-51	124	Aurelia aurita	jellyfishes
be26825057f9bbf34eb420ed9ce998a2	gi|2259493651|emb|OW836550.1|	85.088	3.63E-22	114	uncultured fungus	fungi
2a5837501e7edc070b7c95bf57f20b23	gi|2259389120|emb|OW836399.1|	96	2.71E-48	125	uncultured fungus	fungi
7ec552e82e2867d8a7b83dcba9e88060	gi|971455637|emb|LM652210.1|	100	1.24E-56	125	uncultured protist	eukaryotes
8218d33eb5a8f4250a0b45c05a5e7094	gi|373863272|gb|HQ868202.1|	93.103	2.75E-38	116	uncultured eukaryote	eukaryotes
afc4ee4eef3c2d088f1aca98d710cfb4	gi|1723017437|emb|LR699096.1|	100	9.69E-53	118	Asterias rubens	starfish
07526f6f7a1c9e2f9eade5daf4ef94e6	gi|1848856403|dbj|LC552481.1|	100	1.24E-56	125	Platichthys stellatus	bony fishes
45ca168f8f2c4302d99a3018d7bbd949	gi|2259389120|emb|OW836399.1|	96.8	5.83E-50	125	uncultured fungus	fungi
9f21a0d38eea390c518ae852d0d07633	gi|1735234843|ref|NC_044408.1|	98.4	7.49E-54	125	Pseudopedinella elastica	eukaryotes
