2c5049e480840ffc784d92312c30e5e8	gi|2882954819|gb|PQ858632.1|	99.510	4.30e-98	204	Sebastes mentella	ray-finned fishes	deepwater redfish
2c5049e480840ffc784d92312c30e5e8	gi|2882954805|gb|PQ858631.1|	99.510	4.30e-98	204	Sebastes fasciatus	ray-finned fishes	Acadian redfish
2c5049e480840ffc784d92312c30e5e8	gi|2882954791|gb|PQ858630.1|	99.510	4.30e-98	204	Sebastes fasciatus	ray-finned fishes	Acadian redfish
2c5049e480840ffc784d92312c30e5e8	gi|2882954777|gb|PQ858629.1|	99.510	4.30e-98	204	Sebastes fasciatus	ray-finned fishes	Acadian redfish
9ec59d34518dd26b59953acb12f41397	gi|2571476436|gb|OR499725.1|	100.000	7.23e-101	206	Merluccius bilinearis	ray-finned fishes	silver hake
9ec59d34518dd26b59953acb12f41397	gi|3211598001|gb|PZ091031.1|	100.000	7.23e-101	206	Merluccius bilinearis	ray-finned fishes	silver hake
9ec59d34518dd26b59953acb12f41397	gi|3211597805|gb|PZ091017.1|	100.000	7.23e-101	206	Merluccius bilinearis	ray-finned fishes	silver hake
9ec59d34518dd26b59953acb12f41397	gi|3053320529|gb|PX070008.1|	99.515	3.36e-99	206	Merluccius bilinearis	ray-finned fishes	silver hake
9ec59d34518dd26b59953acb12f41397	gi|3211597665|gb|PZ091007.1|	99.515	1.21e-98	206	Merluccius bilinearis	ray-finned fishes	silver hake
8475e7b34403b31143aa9f25a21960ff	gi|1798183348|emb|LR745847.1|	99.010	2.59e-95	202	Asterias rubens	starfish	European starfish
8475e7b34403b31143aa9f25a21960ff	gi|2567033648|gb|OR473298.1|	94.554	2.64e-80	202	Asterias amurensis	starfish	Northern Pacific seastar
8475e7b34403b31143aa9f25a21960ff	gi|2582205361|gb|CP134956.1|	94.554	2.64e-80	202	Asterias amurensis	starfish	Northern Pacific seastar
8475e7b34403b31143aa9f25a21960ff	gi|2582205361|gb|CP134956.1|	95.588	3.72e-19	68	Asterias amurensis	starfish	Northern Pacific seastar
8475e7b34403b31143aa9f25a21960ff	gi|2499155095|gb|OP747303.1|	94.554	2.64e-80	202	Asterias amurensis	starfish	Northern Pacific seastar
8475e7b34403b31143aa9f25a21960ff	gi|2499155067|gb|OP747301.1|	94.554	2.64e-80	202	Asterias amurensis	starfish	Northern Pacific seastar
7328d150d9ffface36478e0e527fb1a2	gi|1693290266|ref|NC_042741.1|	89.109	7.42e-61	202	Pisaster ochraceus	starfish	purple sea star
7328d150d9ffface36478e0e527fb1a2	gi|726972397|ref|NC_025766.1|	86.700	1.62e-52	203	Aphelasterias japonica	starfish	Aphelasterias japonica
7328d150d9ffface36478e0e527fb1a2	gi|2567033649|gb|OR473299.1|	83.415	5.90e-42	205	Marthasterias glacialis	starfish	spiny starfish
7328d150d9ffface36478e0e527fb1a2	gi|2076208768|emb|OU452241.1|	83.415	5.90e-42	205	Marthasterias glacialis	starfish	spiny starfish
7328d150d9ffface36478e0e527fb1a2	gi|2499155081|gb|OP747302.1|	82.266	1.65e-37	203	Asterias amurensis	starfish	Northern Pacific seastar
2eed2dfd6607b82fa863514b56ecf27a	gi|2994718532|gb|PV651714.1|	99.078	1.28e-103	217	Squalus acanthias	sharks & rays	spiny dogfish
2eed2dfd6607b82fa863514b56ecf27a	gi|3211614248|gb|PZ086324.1|	99.078	1.28e-103	217	Squalus suckleyi	sharks & rays	Puget Sound dogfish
2eed2dfd6607b82fa863514b56ecf27a	gi|3139203272|gb|PX718978.1|	99.078	1.28e-103	217	Squalus acanthias	sharks & rays	spiny dogfish
2eed2dfd6607b82fa863514b56ecf27a	gi|5835708|ref|NC_002012.1|	99.078	1.28e-103	217	Squalus acanthias	sharks & rays	spiny dogfish
2eed2dfd6607b82fa863514b56ecf27a	gi|1515576520|gb|MH377805.1|	99.020	2.15e-96	204	Squalus acanthias	sharks & rays	spiny dogfish
c9c1028e1d52387c885090b953cbe6c6	gi|2989059657|gb|PV710554.1|	100.000	2.58e-100	205	Ammodytes dubius	ray-finned fishes	northern sand lance
c9c1028e1d52387c885090b953cbe6c6	gi|959122927|ref|NC_028530.1|	100.000	2.58e-100	205	Ammodytes americanus	ray-finned fishes	American sand lance
c9c1028e1d52387c885090b953cbe6c6	gi|2989059643|gb|PV710553.1|	99.512	1.20e-98	205	Ammodytes dubius	ray-finned fishes	northern sand lance
c9c1028e1d52387c885090b953cbe6c6	gi|2989059629|gb|PV710552.1|	99.512	1.20e-98	205	Ammodytes dubius	ray-finned fishes	northern sand lance
c9c1028e1d52387c885090b953cbe6c6	gi|2949335892|gb|PV423377.1|	99.512	1.20e-98	205	Ammodytes dubius	ray-finned fishes	northern sand lance
0c44a153215a5e6d605394315656c5bd	gi|2989059643|gb|PV710553.1|	100.000	2.58e-100	205	Ammodytes dubius	ray-finned fishes	northern sand lance
0c44a153215a5e6d605394315656c5bd	gi|2989059629|gb|PV710552.1|	100.000	2.58e-100	205	Ammodytes dubius	ray-finned fishes	northern sand lance
0c44a153215a5e6d605394315656c5bd	gi|2949335892|gb|PV423377.1|	100.000	2.58e-100	205	Ammodytes dubius	ray-finned fishes	northern sand lance
0c44a153215a5e6d605394315656c5bd	gi|959122913|ref|NC_028529.1|	100.000	2.58e-100	205	Ammodytes dubius	ray-finned fishes	northern sand lance
0c44a153215a5e6d605394315656c5bd	gi|2989059657|gb|PV710554.1|	99.512	1.20e-98	205	Ammodytes dubius	ray-finned fishes	northern sand lance
18fd7e941e8ae763817728fcaf14aa8a	gi|1609530226|gb|MK266753.1|	85.714	2.55e-05	63	Sphaenorhynchus prasinus	frogs & toads	Sphaenorhynchus prasinus
18fd7e941e8ae763817728fcaf14aa8a	gi|1609530225|gb|MK266752.1|	85.714	2.55e-05	63	Sphaenorhynchus prasinus	frogs & toads	Sphaenorhynchus prasinus
18fd7e941e8ae763817728fcaf14aa8a	gi|1484645101|gb|MH004345.1|	85.714	2.55e-05	63	Sphaenorhynchus prasinus	frogs & toads	Sphaenorhynchus prasinus
18fd7e941e8ae763817728fcaf14aa8a	gi|62146628|emb|AJ628371.1|	82.895	2.55e-05	76	Caluromys philander	marsupials	bare-tailed woolly opossum
18fd7e941e8ae763817728fcaf14aa8a	gi|3084544444|emb|OZ345433.1|	100.000	9.19e-05	33	Sarpa salpa	ray-finned fishes	Sarpa salpa
056241f91403b7f27c060c88d6ee28d4	gi|1693290266|ref|NC_042741.1|	88.119	1.61e-57	202	Pisaster ochraceus	starfish	purple sea star
056241f91403b7f27c060c88d6ee28d4	gi|726972397|ref|NC_025766.1|	85.222	1.63e-47	203	Aphelasterias japonica	starfish	Aphelasterias japonica
056241f91403b7f27c060c88d6ee28d4	gi|2567033649|gb|OR473299.1|	81.951	5.95e-37	205	Marthasterias glacialis	starfish	spiny starfish
056241f91403b7f27c060c88d6ee28d4	gi|2076208768|emb|OU452241.1|	81.951	5.95e-37	205	Marthasterias glacialis	starfish	spiny starfish
056241f91403b7f27c060c88d6ee28d4	gi|2499155081|gb|OP747302.1|	80.788	1.66e-32	203	Asterias amurensis	starfish	Northern Pacific seastar
f1ddab4133edb6dfbf8d94737a4cea61	gi|1825511885|gb|MT103914.1|	100.000	2.58e-100	205	Hippoglossoides platessoides	ray-finned fishes	American plaice
f1ddab4133edb6dfbf8d94737a4cea61	gi|1799624449|gb|MN122825.1|	100.000	2.58e-100	205	Hippoglossoides platessoides	ray-finned fishes	American plaice
f1ddab4133edb6dfbf8d94737a4cea61	gi|2995380200|gb|PV748024.1|	100.000	2.58e-100	205	Hippoglossoides elassodon	ray-finned fishes	flathead sole
f1ddab4133edb6dfbf8d94737a4cea61	gi|2587926775|ref|NC_082804.1|	100.000	2.58e-100	205	Hippoglossoides elassodon	ray-finned fishes	flathead sole
f1ddab4133edb6dfbf8d94737a4cea61	gi|2587926284|ref|NC_082769.1|	100.000	2.58e-100	205	Hippoglossoides robustus	ray-finned fishes	Bering flounder
69d9eb7645123af5d4cbb6f0cda79e6f	gi|3053320557|gb|PX070010.1|	100.000	2.58e-100	205	Hippoglossus hippoglossus	ray-finned fishes	Atlantic halibut
69d9eb7645123af5d4cbb6f0cda79e6f	gi|3053320515|gb|PX070007.1|	100.000	2.58e-100	205	Hippoglossus hippoglossus	ray-finned fishes	Atlantic halibut
69d9eb7645123af5d4cbb6f0cda79e6f	gi|2987591881|gb|PV691876.1|	100.000	2.58e-100	205	Hippoglossus hippoglossus	ray-finned fishes	Atlantic halibut
69d9eb7645123af5d4cbb6f0cda79e6f	gi|2987591867|gb|PV691875.1|	100.000	2.58e-100	205	Hippoglossus hippoglossus	ray-finned fishes	Atlantic halibut
69d9eb7645123af5d4cbb6f0cda79e6f	gi|2987591853|gb|PV691874.1|	100.000	2.58e-100	205	Hippoglossus hippoglossus	ray-finned fishes	Atlantic halibut
7554ab3e922f9e385d9fbf277f586d8b	gi|1825511896|gb|MT103923.1|	100.000	2.58e-100	205	Myoxocephalus octodecemspinosus	ray-finned fishes	longhorn sculpin
7554ab3e922f9e385d9fbf277f586d8b	gi|669175226|gb|KM057973.1|	100.000	2.58e-100	205	Myoxocephalus octodecemspinosus	ray-finned fishes	longhorn sculpin
7554ab3e922f9e385d9fbf277f586d8b	gi|3139176565|gb|PX704692.1|	99.512	1.20e-98	205	Myoxocephalus octodecemspinosus	ray-finned fishes	longhorn sculpin
7554ab3e922f9e385d9fbf277f586d8b	gi|2095925495|gb|OK172567.1|	99.024	5.59e-97	205	Myoxocephalus aenaeus	ray-finned fishes	grubby sculpin
7554ab3e922f9e385d9fbf277f586d8b	gi|3139171237|gb|PX560190.1|	99.024	5.59e-97	205	Myoxocephalus aenaeus	ray-finned fishes	grubby sculpin
a073dd35b42f133ed756bfbeef89a8b0	gi|2994737870|gb|PV656769.1|	100.000	2.02e-101	207	Urophycis chuss	ray-finned fishes	red hake
a073dd35b42f133ed756bfbeef89a8b0	gi|2580283387|gb|OP057106.2|	100.000	2.02e-101	207	Urophycis chuss	ray-finned fishes	red hake
a073dd35b42f133ed756bfbeef89a8b0	gi|1825511901|gb|MT103927.1|	95.215	9.61e-85	209	Urophycis tenuis	ray-finned fishes	white hake
a073dd35b42f133ed756bfbeef89a8b0	gi|3178764840|emb|OZ408611.1|	94.712	4.47e-83	208	Phycis phycis	ray-finned fishes	Phycis phycis
a073dd35b42f133ed756bfbeef89a8b0	gi|2715332411|ref|NC_088031.1|	94.258	2.08e-81	209	Urophycis brasiliensis	ray-finned fishes	Brazilian codling
df329af06c891700b6237dece3576fea	gi|3053320473|gb|PX070004.1|	100.000	1.58e-102	209	Brevoortia tyrannus	ray-finned fishes	Atlantic menhaden
df329af06c891700b6237dece3576fea	gi|3053320445|gb|PX070002.1|	100.000	1.58e-102	209	Brevoortia tyrannus	ray-finned fishes	Atlantic menhaden
df329af06c891700b6237dece3576fea	gi|3053320431|gb|PX070001.1|	100.000	1.58e-102	209	Brevoortia tyrannus	ray-finned fishes	Atlantic menhaden
df329af06c891700b6237dece3576fea	gi|2579851516|gb|OR577203.1|	100.000	1.58e-102	209	Brevoortia patronus	ray-finned fishes	Gulf menhaden
df329af06c891700b6237dece3576fea	gi|2282237323|gb|OP154163.1|	100.000	1.58e-102	209	Brevoortia patronus	ray-finned fishes	Gulf menhaden
c103c7aa9f99e9cf27a332c714b9b780	gi|2692953615|ref|NC_086796.1|	99.020	2.00e-96	204	Zoarces americanus	ray-finned fishes	ocean pout
c103c7aa9f99e9cf27a332c714b9b780	gi|3139203650|gb|PX719005.1|	99.020	2.00e-96	204	Zoarces americanus	ray-finned fishes	ocean pout
c103c7aa9f99e9cf27a332c714b9b780	gi|3139210563|gb|PX740847.1|	98.529	9.31e-95	204	Zoarces americanus	ray-finned fishes	ocean pout
c103c7aa9f99e9cf27a332c714b9b780	gi|2724829064|ref|NC_088490.1|	98.039	4.33e-93	204	Zoarces viviparus	ray-finned fishes	viviparous blenny
c103c7aa9f99e9cf27a332c714b9b780	gi|1788585388|gb|MN883214.1|	98.980	5.60e-92	196	Zoarces americanus	ray-finned fishes	ocean pout
2465da5ffca8378c080febb5144ffe1c	gi|1321369517|dbj|AP006029.1|	97.436	1.95e-06	39	Schindleria praematura	ray-finned fishes	Schindler's fish
2465da5ffca8378c080febb5144ffe1c	gi|1131300794|gb|KX381500.1|	97.436	1.95e-06	39	Coendou melanurus	rodents	Coendou melanurus
2465da5ffca8378c080febb5144ffe1c	gi|2373974889|gb|OP035223.1|	93.478	1.95e-06	46	Onuxodon fowleri	ray-finned fishes	Onuxodon fowleri
2465da5ffca8378c080febb5144ffe1c	gi|1009080598|gb|KU681351.1|	93.478	1.95e-06	46	Onuxodon fowleri	ray-finned fishes	Onuxodon fowleri
2465da5ffca8378c080febb5144ffe1c	gi|429536700|gb|KC136518.1|	93.478	1.95e-06	46	Girella fimbriata	ray-finned fishes	caramel drummer
65057fb4ac5c9e5e13a877a90af2107c	gi|1799624491|gb|MN122853.1|	100.000	2.58e-100	205	Scomber scombrus	ray-finned fishes	Atlantic mackerel
65057fb4ac5c9e5e13a877a90af2107c	gi|2626245879|emb|OY829942.1|	100.000	2.58e-100	205	Scomber scombrus	ray-finned fishes	Atlantic mackerel
65057fb4ac5c9e5e13a877a90af2107c	gi|2018537119|gb|MW818280.1|	100.000	2.58e-100	205	Scomber scombrus	ray-finned fishes	Atlantic mackerel
65057fb4ac5c9e5e13a877a90af2107c	gi|2018537108|gb|MW818269.1|	100.000	2.58e-100	205	Scomber scombrus	ray-finned fishes	Atlantic mackerel
65057fb4ac5c9e5e13a877a90af2107c	gi|55376093|ref|NC_006398.1|	100.000	2.58e-100	205	Scomber scombrus	ray-finned fishes	Atlantic mackerel
7f4db1afba99f5ef04baa4490d8fab62	gi|2994737912|gb|PV656772.1|	99.515	3.36e-99	206	Melanogrammus aeglefinus	ray-finned fishes	haddock
7f4db1afba99f5ef04baa4490d8fab62	gi|2994737898|gb|PV656771.1|	99.515	3.36e-99	206	Melanogrammus aeglefinus	ray-finned fishes	haddock
7f4db1afba99f5ef04baa4490d8fab62	gi|2994737884|gb|PV656770.1|	99.515	3.36e-99	206	Melanogrammus aeglefinus	ray-finned fishes	haddock
7f4db1afba99f5ef04baa4490d8fab62	gi|124377065|emb|AM489717.1|	99.515	3.36e-99	206	Melanogrammus aeglefinus	ray-finned fishes	haddock
7f4db1afba99f5ef04baa4490d8fab62	gi|94481723|gb|DQ356942.1|	99.515	3.36e-99	206	Melanogrammus aeglefinus	ray-finned fishes	haddock
29f72f4233478755870bff0e54eb73d4	gi|426260563|gb|KC193773.1|	100.000	5.65e-102	208	Clupea harengus	ray-finned fishes	Atlantic herring
29f72f4233478755870bff0e54eb73d4	gi|426259961|gb|KC193730.1|	100.000	5.65e-102	208	Clupea harengus	ray-finned fishes	Atlantic herring
29f72f4233478755870bff0e54eb73d4	gi|3053320641|gb|PX070016.1|	99.519	2.63e-100	208	Clupea harengus	ray-finned fishes	Atlantic herring
29f72f4233478755870bff0e54eb73d4	gi|1799624616|gb|MN122931.1|	99.519	2.63e-100	208	Clupea harengus	ray-finned fishes	Atlantic herring
29f72f4233478755870bff0e54eb73d4	gi|1517391475|gb|MH194498.2|	99.519	2.63e-100	208	Clupea harengus	ray-finned fishes	Atlantic herring
ced9dd196553173c277b583e68c0e084	gi|1799624477|gb|MN122852.1|	100.000	2.58e-100	205	Gadus morhua	ray-finned fishes	Atlantic cod
ced9dd196553173c277b583e68c0e084	gi|1783586359|gb|MH035595.1|	100.000	2.58e-100	205	Gadus chalcogrammus	ray-finned fishes	walleye pollock
ced9dd196553173c277b583e68c0e084	gi|1783586345|gb|MH035594.1|	100.000	2.58e-100	205	Gadus chalcogrammus	ray-finned fishes	walleye pollock
ced9dd196553173c277b583e68c0e084	gi|1593084251|emb|LS999407.1|	100.000	2.58e-100	205	Gadus morhua	ray-finned fishes	Atlantic cod
ced9dd196553173c277b583e68c0e084	gi|1593084237|emb|LS999106.1|	100.000	2.58e-100	205	Gadus morhua	ray-finned fishes	Atlantic cod
5d4864b9cf7a4a66b2019bb8f2b7ff77	gi|2994718560|gb|PV651716.1|	99.078	1.28e-103	217	Leucoraja erinaceus	sharks & rays	little skate
5d4864b9cf7a4a66b2019bb8f2b7ff77	gi|2994718546|gb|PV651715.1|	99.078	1.28e-103	217	Leucoraja erinaceus	sharks & rays	little skate
5d4864b9cf7a4a66b2019bb8f2b7ff77	gi|359422108|ref|NC_016429.1|	99.078	1.28e-103	217	Leucoraja erinaceus	sharks & rays	little skate
5d4864b9cf7a4a66b2019bb8f2b7ff77	gi|3139220381|gb|PX754809.1|	99.078	1.28e-103	217	Leucoraja erinaceus	sharks & rays	little skate
5d4864b9cf7a4a66b2019bb8f2b7ff77	gi|3157076766|gb|PX940008.1|	98.618	5.95e-102	217	Leucoraja ocellata	sharks & rays	winter skate
deec69cc156fb5ef838e28c560157fff	gi|1829764069|ref|NC_046684.1|	98.618	5.95e-102	217	Dipturus batis	sharks & rays	blue skate
deec69cc156fb5ef838e28c560157fff	gi|586598295|gb|KF962934.1|	98.618	5.95e-102	217	Dipturus argentinensis	sharks & rays	Argentine skate
deec69cc156fb5ef838e28c560157fff	gi|1394333080|gb|MF278981.1|	98.618	5.95e-102	217	Dipturus innominatus	sharks & rays	Dipturus innominatus
deec69cc156fb5ef838e28c560157fff	gi|1394332884|gb|MF278967.1|	98.618	5.95e-102	217	Zearaja maugeana	sharks & rays	Port Davey skate
deec69cc156fb5ef838e28c560157fff	gi|1418585864|ref|NC_037966.1|	98.618	5.95e-102	217	Zearaja maugeana	sharks & rays	Port Davey skate
8fcee3bf1e28d2979564f07d9e821844	gi|3057000066|gb|PX272339.1|	99.517	9.40e-100	207	Homo sapiens	primates	human
8fcee3bf1e28d2979564f07d9e821844	gi|2956673962|gb|PV521805.1|	99.517	9.40e-100	207	Homo sapiens	primates	human
8fcee3bf1e28d2979564f07d9e821844	gi|3065318004|gb|PX402893.1|	99.517	9.40e-100	207	Homo sapiens	primates	human
8fcee3bf1e28d2979564f07d9e821844	gi|3065317990|gb|PX402892.1|	99.517	9.40e-100	207	Homo sapiens	primates	human
8fcee3bf1e28d2979564f07d9e821844	gi|3065317976|gb|PX402891.1|	99.517	9.40e-100	207	Homo sapiens	primates	human
ce56a6bd36e2c21df72cdb210b69fa9c	gi|322422606|ref|NC_015094.1|	100.000	7.23e-101	206	Pollachius virens	ray-finned fishes	saithe
ce56a6bd36e2c21df72cdb210b69fa9c	gi|94481762|gb|DQ356945.1|	100.000	7.23e-101	206	Pollachius virens	ray-finned fishes	saithe
ce56a6bd36e2c21df72cdb210b69fa9c	gi|2500156171|emb|OX465144.1|	99.515	3.36e-99	206	Pollachius pollachius	ray-finned fishes	pollack
ce56a6bd36e2c21df72cdb210b69fa9c	gi|2018537086|gb|MW818247.1|	99.515	3.36e-99	206	Pollachius pollachius	ray-finned fishes	pollack
ce56a6bd36e2c21df72cdb210b69fa9c	gi|2018537074|gb|MW818235.1|	99.515	3.36e-99	206	Pollachius pollachius	ray-finned fishes	pollack
ac53263dcd3854cd144f96d7580b65bf	gi|586946454|gb|KF991387.1|	99.083	3.57e-104	218	Cetorhinus maximus	sharks & rays	Cetorhinus maximus
ac53263dcd3854cd144f96d7580b65bf	gi|2750968131|emb|OZ077486.1|	99.083	3.57e-104	218	Cetorhinus maximus	sharks & rays	Cetorhinus maximus
ac53263dcd3854cd144f96d7580b65bf	gi|2576858446|gb|OR546235.1|	99.083	3.57e-104	218	Cetorhinus maximus	sharks & rays	Cetorhinus maximus
ac53263dcd3854cd144f96d7580b65bf	gi|700275310|gb|KM096989.1|	99.083	3.57e-104	218	Cetorhinus maximus	sharks & rays	Cetorhinus maximus
ac53263dcd3854cd144f96d7580b65bf	gi|700275282|gb|KM096987.1|	99.083	3.57e-104	218	Cetorhinus maximus	sharks & rays	Cetorhinus maximus
4315c980a88d4a4a1df4c6c3a8d8e871	gi|2018537049|gb|MW818210.1|	100.000	5.65e-102	208	Clupea harengus	ray-finned fishes	Atlantic herring
4315c980a88d4a4a1df4c6c3a8d8e871	gi|426260451|gb|KC193765.1|	100.000	5.65e-102	208	Clupea harengus	ray-finned fishes	Atlantic herring
4315c980a88d4a4a1df4c6c3a8d8e871	gi|426260367|gb|KC193759.1|	100.000	5.65e-102	208	Clupea harengus	ray-finned fishes	Atlantic herring
4315c980a88d4a4a1df4c6c3a8d8e871	gi|426260199|gb|KC193747.1|	100.000	5.65e-102	208	Clupea harengus	ray-finned fishes	Atlantic herring
4315c980a88d4a4a1df4c6c3a8d8e871	gi|426260059|gb|KC193737.1|	100.000	5.65e-102	208	Clupea harengus	ray-finned fishes	Atlantic herring
13e6d454d73afb52be78c9c541fae9a5	gi|2571476436|gb|OR499725.1|	99.515	1.20e-98	206	Merluccius bilinearis	ray-finned fishes	silver hake
13e6d454d73afb52be78c9c541fae9a5	gi|3211598001|gb|PZ091031.1|	99.515	1.20e-98	206	Merluccius bilinearis	ray-finned fishes	silver hake
13e6d454d73afb52be78c9c541fae9a5	gi|3211597805|gb|PZ091017.1|	99.515	1.20e-98	206	Merluccius bilinearis	ray-finned fishes	silver hake
13e6d454d73afb52be78c9c541fae9a5	gi|3053320529|gb|PX070008.1|	99.029	5.59e-97	206	Merluccius bilinearis	ray-finned fishes	silver hake
13e6d454d73afb52be78c9c541fae9a5	gi|3211597665|gb|PZ091007.1|	99.029	5.59e-97	206	Merluccius bilinearis	ray-finned fishes	silver hake
cd711e8195cd5f84805b97c13d2086eb	gi|3053320641|gb|PX070016.1|	99.519	2.63e-100	208	Clupea harengus	ray-finned fishes	Atlantic herring
cd711e8195cd5f84805b97c13d2086eb	gi|1799624616|gb|MN122931.1|	99.519	2.63e-100	208	Clupea harengus	ray-finned fishes	Atlantic herring
cd711e8195cd5f84805b97c13d2086eb	gi|1517391475|gb|MH194498.2|	99.519	2.63e-100	208	Clupea harengus	ray-finned fishes	Atlantic herring
cd711e8195cd5f84805b97c13d2086eb	gi|2018537065|gb|MW818226.1|	99.519	2.63e-100	208	Clupea harengus	ray-finned fishes	Atlantic herring
cd711e8195cd5f84805b97c13d2086eb	gi|2018537050|gb|MW818211.1|	99.519	2.63e-100	208	Clupea harengus	ray-finned fishes	Atlantic herring
812addab6ea50bab8d510924eb8641e9	gi|2580315891|gb|OR581005.1|	100.000	2.02e-101	207	Paralepididae sp.	ray-finned fishes	Paralepididae sp.
812addab6ea50bab8d510924eb8641e9	gi|2580315171|gb|OR582681.1|	100.000	2.02e-101	207	Paralepididae sp.	ray-finned fishes	Paralepididae sp.
812addab6ea50bab8d510924eb8641e9	gi|3211598071|gb|PZ091036.1|	100.000	2.02e-101	207	Arctozenus risso	ray-finned fishes	ribbon barracudina
812addab6ea50bab8d510924eb8641e9	gi|3211598043|gb|PZ091034.1|	100.000	2.02e-101	207	Arctozenus risso	ray-finned fishes	ribbon barracudina
812addab6ea50bab8d510924eb8641e9	gi|3211597917|gb|PZ091025.1|	100.000	2.02e-101	207	Arctozenus risso	ray-finned fishes	ribbon barracudina
5d49a4c550f437dd95335f478ecd91ab	gi|2994737870|gb|PV656769.1|	99.517	9.40e-100	207	Urophycis chuss	ray-finned fishes	red hake
5d49a4c550f437dd95335f478ecd91ab	gi|2580283387|gb|OP057106.2|	99.517	9.40e-100	207	Urophycis chuss	ray-finned fishes	red hake
5d49a4c550f437dd95335f478ecd91ab	gi|1825511901|gb|MT103927.1|	94.737	4.47e-83	209	Urophycis tenuis	ray-finned fishes	white hake
5d49a4c550f437dd95335f478ecd91ab	gi|2557040012|gb|OR380059.1|	100.000	2.08e-81	171	Urophycis chuss	ray-finned fishes	red hake
